month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
4,12,2,,,,,,,,,1.17
4,12,2,,,,,,,,,0.625
4,12,2,,,,,,,,,1.645
4,13,2,,,,,,,,,6.025
4,13,2,,,,,,,,,5.745
4,13,2,,,,,,,,,3.7875
4,13,2,,,,,,,,,6.0775
4,14,2,,,,,,,,,5.685
4,14,2,,,,,,,,,5.3075
4,14,2,,,,,,,,,6.21
4,14,2,,,,,,,,,3.1275
4,15,2,,,,,,,,,1.95
4,15,2,,,,,,,,,5.55
4,15,2,,,,,,,,,6.7075
4,15,2,,,,,,,,,1.9525
4,16,2,,,,,,,,,4.5625
4,16,2,,,,,,,,,7.1575
4,16,2,,,,,,,,,6.64
4,16,2,,,,,,,,,6.5475
4,17,2,,,,,,,,,5.4
4,17,2,,,,,,,,,3.535
4,17,2,,,,,,,,,2.73
4,17,2,,,,,,,,,6.5
4,18,2,,,,,,,,,3.05
4,18,2,,,,,,,,,4.765
4,18,2,,,,,,,,,6.035
4,18,2,,,,,,,,,6.2575
4,19,2,,,,,,,,,5.78
4,19,2,,,,,,,,,2.755
4,19,2,,,,,,,,,0.93
4,19,2,,,,,,,,,0.835
4,20,2,,,,,,,,,4.0425
4,20,2,,,,,,,,,3.82
4,20,2,,,,,,,,,2.17
4,20,2,,,,,,,,,3.19
4,21,2,,,,,,,,,2.53
4,21,2,,,,,,,,,2.105
4,21,2,,,,,,,,,1.755
4,21,2,,,,,,,,,1.425
4,22,2,,,,,,,,,0.5175
4,22,2,,,,,,,,,0.9525
4,22,2,,,,,,,,,0.655
4,22,2,,,,,,,,,0.365
4,23,2,,,,,,,,,0.71
4,23,2,,,,,,,,,0.145
4,23,2,,,,,,,,,0.0275
4,23,2,,,,,,,,,0.0025
4,24,2,,,,,,,,,0.0
4,24,2,,,,,,,,,0.0
4,24,2,,,,,,,,,0.0
4,24,2,,,,,,,,,0.0
4,1,3,,,,,,,,,0.0
4,1,3,,,,,,,,,0.0
4,1,3,,,,,,,,,0.0
4,1,3,,,,,,,,,0.0
4,2,3,,,,,,,,,0.0
4,2,3,,,,,,,,,0.0
4,2,3,,,,,,,,,0.0
4,2,3,,,,,,,,,0.0
4,3,3,,,,,,,,,0.0
4,3,3,,,,,,,,,0.0
4,3,3,,,,,,,,,0.0
4,3,3,,,,,,,,,0.0
4,4,3,,,,,,,,,0.0
4,4,3,,,,,,,,,0.0
4,4,3,,,,,,,,,0.0
4,4,3,,,,,,,,,0.0
4,5,3,,,,,,,,,0.0
4,5,3,,,,,,,,,0.0
4,5,3,,,,,,,,,0.0
4,5,3,,,,,,,,,0.0
4,6,3,,,,,,,,,0.0
4,6,3,,,,,,,,,0.0
4,6,3,,,,,,,,,0.0
4,6,3,,,,,,,,,0.0
4,7,3,,,,,,,,,0.0
4,7,3,,,,,,,,,0.0
4,7,3,,,,,,,,,0.0
4,7,3,,,,,,,,,0.0
4,8,3,,,,,,,,,0.0
4,8,3,,,,,,,,,0.0
4,8,3,,,,,,,,,0.0
4,8,3,,,,,,,,,0.0
4,9,3,,,,,,,,,0.02
4,9,3,,,,,,,,,0.0775
4,9,3,,,,,,,,,0.0925
4,9,3,,,,,,,,,0.1
4,10,3,,,,,,,,,0.04
4,10,3,,,,,,,,,0.0975
4,10,3,,,,,,,,,0.27
4,10,3,,,,,,,,,0.49
4,11,3,,,,,,,,,0.33
4,11,3,,,,,,,,,0.225
4,11,3,,,,,,,,,1.2175
4,11,3,,,,,,,,,1.7175
4,12,3,,,,,,,,,1.3475
4,12,3,,,,,,,,,2.0875
4,12,3,,,,,,,,,2.8025
4,12,3,,,,,,,,,3.0375
4,13,3,,,,,,,,,3.075
4,13,3,,,,,,,,,3.1875
4,13,3,,,,,,,,,1.9575
4,13,3,,,,,,,,,2.88
4,14,3,,,,,,,,,3.7475
4,14,3,,,,,,,,,3.705
4,14,3,,,,,,,,,4.535
4,14,3,,,,,,,,,6.495
4,15,3,,,,,,,,,5.965
4,15,3,,,,,,,,,5.6275
4,15,3,,,,,,,,,5.2725
4,15,3,,,,,,,,,4.95
4,16,3,,,,,,,,,3.655
4,16,3,,,,,,,,,3.2225
4,16,3,,,,,,,,,4.13
4,16,3,,,,,,,,,3.85
4,17,3,,,,,,,,,4.6
4,17,3,,,,,,,,,4.7
4,17,3,,,,,,,,,4.9225
4,17,3,,,,,,,,,4.2
4,18,3,,,,,,,,,4.65
4,18,3,,,,,,,,,3.735
4,18,3,,,,,,,,,2.6825
4,18,3,,,,,,,,,4.0525
4,19,3,,,,,,,,,3.6
4,19,3,,,,,,,,,2.845
4,19,3,,,,,,,,,3.035
4,19,3,,,,,,,,,4.3725
4,20,3,,,,,,,,,4.015
4,20,3,,,,,,,,,3.0075
4,20,3,,,,,,,,,2.825
4,20,3,,,,,,,,,2.96
4,21,3,,,,,,,,,2.55
4,21,3,,,,,,,,,2.0925
4,21,3,,,,,,,,,1.615
4,21,3,,,,,,,,,1.4025
4,22,3,,,,,,,,,1.055
4,22,3,,,,,,,,,0.6875
4,22,3,,,,,,,,,0.4125
4,22,3,,,,,,,,,0.27
4,23,3,,,,,,,,,0.2
4,23,3,,,,,,,,,0.16
4,23,3,,,,,,,,,0.045
4,23,3,,,,,,,,,0.005
4,24,3,,,,,,,,,0.0
4,24,3,,,,,,,,,0.0
4,24,3,,,,,,,,,0.0
4,24,3,,,,,,,,,0.0
4,1,4,,,,,,,,,0.0
4,1,4,,,,,,,,,0.0
4,1,4,,,,,,,,,0.0
4,1,4,,,,,,,,,0.0
4,2,4,,,,,,,,,0.0
4,2,4,,,,,,,,,0.0
4,2,4,,,,,,,,,0.0
4,2,4,,,,,,,,,0.0
4,3,4,,,,,,,,,0.0
4,3,4,,,,,,,,,0.0
4,3,4,,,,,,,,,0.0
4,3,4,,,,,,,,,0.0
4,4,4,,,,,,,,,0.0
4,4,4,,,,,,,,,0.0
4,4,4,,,,,,,,,0.0
4,4,4,,,,,,,,,0.0
4,5,4,,,,,,,,,0.0
4,5,4,,,,,,,,,0.0
4,5,4,,,,,,,,,0.0
4,5,4,,,,,,,,,0.0
4,6,4,,,,,,,,,0.0
4,6,4,,,,,,,,,0.0
4,6,4,,,,,,,,,0.0
4,6,4,,,,,,,,,0.0
4,7,4,,,,,,,,,0.0
4,7,4,,,,,,,,,0.0
4,7,4,,,,,,,,,0.0
4,7,4,,,,,,,,,0.0
4,8,4,,,,,,,,,0.0
4,8,4,,,,,,,,,0.0
4,8,4,,,,,,,,,0.04
4,8,4,,,,,,,,,0.0475
4,9,4,,,,,,,,,0.075
4,9,4,,,,,,,,,0.14
4,9,4,,,,,,,,,0.1375
4,9,4,,,,,,,,,0.1275
4,10,4,,,,,,,,,0.1925
4,10,4,,,,,,,,,0.245
4,10,4,,,,,,,,,0.22
4,10,4,,,,,,,,,0.4875
4,11,4,,,,,,,,,0.6725
4,11,4,,,,,,,,,0.59
4,11,4,,,,,,,,,1.07
4,11,4,,,,,,,,,1.095
4,12,4,,,,,,,,,1.0275
4,12,4,,,,,,,,,1.075
4,12,4,,,,,,,,,1.0625
4,12,4,,,,,,,,,1.18
4,13,4,,,,,,,,,1.25
4,13,4,,,,,,,,,2.0375
4,13,4,,,,,,,,,2.165
4,13,4,,,,,,,,,2.7525
4,14,4,,,,,,,,,3.3625
4,14,4,,,,,,,,,3.855
4,14,4,,,,,,,,,2.825
4,14,4,,,,,,,,,2.58
4,15,4,,,,,,,,,2.025
4,15,4,,,,,,,,,2.145
4,15,4,,,,,,,,,3.2175
4,15,4,,,,,,,,,4.6575
4,16,4,,,,,,,,,4.77
4,16,4,,,,,,,,,4.94
4,16,4,,,,,,,,,5.5475
4,16,4,,,,,,,,,4.23
4,17,4,,,,,,,,,3.3425
4,17,4,,,,,,,,,2.4225
4,17,4,,,,,,,,,2.5125
4,17,4,,,,,,,,,3.1975
4,18,4,,,,,,,,,4.51
4,18,4,,,,,,,,,5.0925
4,18,4,,,,,,,,,4.96
4,18,4,,,,,,,,,3.69
4,19,4,,,,,,,,,2.965
4,19,4,,,,,,,,,1.8925
4,19,4,,,,,,,,,1.805
4,19,4,,,,,,,,,1.8
4,20,4,,,,,,,,,2.31
4,20,4,,,,,,,,,1.93
4,20,4,,,,,,,,,1.86
4,20,4,,,,,,,,,1.7675
4,21,4,,,,,,,,,1.4275
4,21,4,,,,,,,,,1.135
4,21,4,,,,,,,,,0.83
4,21,4,,,,,,,,,0.68
4,22,4,,,,,,,,,0.46
4,22,4,,,,,,,,,0.415
4,22,4,,,,,,,,,0.285
4,22,4,,,,,,,,,0.1925
4,23,4,,,,,,,,,0.085
4,23,4,,,,,,,,,0.0275
4,23,4,,,,,,,,,0.005
4,23,4,,,,,,,,,0.0
4,24,4,,,,,,,,,0.0
4,24,4,,,,,,,,,0.0
4,24,4,,,,,,,,,0.0
4,24,4,,,,,,,,,0.0
4,1,5,,,,,,,,,0.0
4,1,5,,,,,,,,,0.0
4,1,5,,,,,,,,,0.0
4,1,5,,,,,,,,,0.0
4,2,5,,,,,,,,,0.0
4,2,5,,,,,,,,,0.0
4,2,5,,,,,,,,,0.0
4,2,5,,,,,,,,,0.0
4,3,5,,,,,,,,,0.0
4,3,5,,,,,,,,,0.0
4,3,5,,,,,,,,,0.0
4,3,5,,,,,,,,,0.0
4,4,5,,,,,,,,,0.0
4,4,5,,,,,,,,,0.0
4,4,5,,,,,,,,,0.0
4,4,5,,,,,,,,,0.0
4,5,5,,,,,,,,,0.0
4,5,5,,,,,,,,,0.0
4,5,5,,,,,,,,,0.0
4,5,5,,,,,,,,,0.0
4,6,5,,,,,,,,,0.0
4,6,5,,,,,,,,,0.0
4,6,5,,,,,,,,,0.0
4,6,5,,,,,,,,,0.0
4,7,5,,,,,,,,,0.0
4,7,5,,,,,,,,,0.0
4,7,5,,,,,,,,,0.0
4,7,5,,,,,,,,,0.0
4,8,5,,,,,,,,,0.0
4,8,5,,,,,,,,,0.0
4,8,5,,,,,,,,,0.0
4,8,5,,,,,,,,,0.0
4,9,5,,,,,,,,,0.0
4,9,5,,,,,,,,,0.005
4,9,5,,,,,,,,,0.0225
4,9,5,,,,,,,,,0.0225
4,10,5,,,,,,,,,0.095
4,10,5,,,,,,,,,0.13
4,10,5,,,,,,,,,0.05
4,10,5,,,,,,,,,0.0425
4,11,5,,,,,,,,,0.3125
4,11,5,,,,,,,,,0.6575
4,11,5,,,,,,,,,0.3475
4,11,5,,,,,,,,,0.6375
4,12,5,,,,,,,,,0.5575
4,12,5,,,,,,,,,1.085
4,12,5,,,,,,,,,1.905
4,12,5,,,,,,,,,2.98
4,13,5,,,,,,,,,2.885
4,13,5,,,,,,,,,3.02
4,13,5,,,,,,,,,3.37
4,13,5,,,,,,,,,3.7275
4,14,5,,,,,,,,,2.1225
4,14,5,,,,,,,,,2.4775
4,14,5,,,,,,,,,3.21
4,14,5,,,,,,,,,4.22
4,15,5,,,,,,,,,5.625
4,15,5,,,,,,,,,7.88
4,15,5,,,,,,,,,7.01
4,15,5,,,,,,,,,6.43
4,16,5,,,,,,,,,7.055
4,16,5,,,,,,,,,5.3225
4,16,5,,,,,,,,,3.955
4,16,5,,,,,,,,,4.6525
4,17,5,,,,,,,,,5.14
4,17,5,,,,,,,,,4.7275
4,17,5,,,,,,,,,6.235
4,17,5,,,,,,,,,6.435
4,18,5,,,,,,,,,5.33
4,18,5,,,,,,,,,6.155
4,18,5,,,,,,,,,5.5875
4,18,5,,,,,,,,,4.6375
4,19,5,,,,,,,,,2.2
4,19,5,,,,,,,,,5.025
4,19,5,,,,,,,,,4.7925
4,19,5,,,,,,,,,4.1425
4,20,5,,,,,,,,,3.45
4,20,5,,,,,,,,,3.6125
4,20,5,,,,,,,,,2.8325
4,20,5,,,,,,,,,2.91
4,21,5,,,,,,,,,2.135
4,21,5,,,,,,,,,1.61
4,21,5,,,,,,,,,0.8875
4,21,5,,,,,,,,,1.18
4,22,5,,,,,,,,,0.49
4,22,5,,,,,,,,,0.135
4,22,5,,,,,,,,,0.2425
4,22,5,,,,,,,,,0.035
4,23,5,,,,,,,,,0.0875
4,23,5,,,,,,,,,0.0775
4,23,5,,,,,,,,,0.0325
4,23,5,,,,,,,,,0.005
4,24,5,,,,,,,,,0.0
4,24,5,,,,,,,,,0.0
4,24,5,,,,,,,,,0.0
4,24,5,,,,,,,,,0.0
4,1,6,,,,,,,,,0.0
4,1,6,,,,,,,,,0.0
4,1,6,,,,,,,,,0.0
4,1,6,,,,,,,,,0.0
4,2,6,,,,,,,,,0.0
4,2,6,,,,,,,,,0.0
4,2,6,,,,,,,,,0.0
4,2,6,,,,,,,,,0.0
4,3,6,,,,,,,,,0.0
4,3,6,,,,,,,,,0.0
4,3,6,,,,,,,,,0.0
4,3,6,,,,,,,,,0.0
4,4,6,,,,,,,,,0.0
4,4,6,,,,,,,,,0.0
4,4,6,,,,,,,,,0.0
4,4,6,,,,,,,,,0.0
4,5,6,,,,,,,,,0.0
4,5,6,,,,,,,,,0.0
4,5,6,,,,,,,,,0.0
4,5,6,,,,,,,,,0.0
4,6,6,,,,,,,,,0.0
4,6,6,,,,,,,,,0.0
4,6,6,,,,,,,,,0.0
4,6,6,,,,,,,,,0.0
4,7,6,,,,,,,,,0.0
4,7,6,,,,,,,,,0.0
4,7,6,,,,,,,,,0.0
4,7,6,,,,,,,,,0.0
4,8,6,,,,,,,,,0.0
4,8,6,,,,,,,,,0.0
4,8,6,,,,,,,,,0.05
4,8,6,,,,,,,,,0.0
4,9,6,,,,,,,,,0.03
4,9,6,,,,,,,,,0.2
4,9,6,,,,,,,,,0.335
4,9,6,,,,,,,,,0.175
4,10,6,,,,,,,,,0.145
4,10,6,,,,,,,,,0.825
4,10,6,,,,,,,,,1.5775
4,10,6,,,,,,,,,1.0425
4,11,6,,,,,,,,,0.3
4,11,6,,,,,,,,,0.7325
4,11,6,,,,,,,,,0.4375
4,11,6,,,,,,,,,1.6825
4,12,6,,,,,,,,,1.2975
4,12,6,,,,,,,,,2.6875
4,12,6,,,,,,,,,3.4225
4,12,6,,,,,,,,,4.1325
4,13,6,,,,,,,,,3.2875
4,13,6,,,,,,,,,3.6275
4,13,6,,,,,,,,,3.505
4,13,6,,,,,,,,,3.4625
4,14,6,,,,,,,,,4.7925
4,14,6,,,,,,,,,4.965
4,14,6,,,,,,,,,6.06
4,14,6,,,,,,,,,7.1675
4,15,6,,,,,,,,,6.26
4,15,6,,,,,,,,,3.25
4,15,6,,,,,,,,,6.125
4,15,6,,,,,,,,,5.73
4,16,6,,,,,,,,,4.555
4,16,6,,,,,,,,,5.4875
4,16,6,,,,,,,,,5.69
4,16,6,,,,,,,,,5.875
4,17,6,,,,,,,,,4.7675
4,17,6,,,,,,,,,4.4475
4,17,6,,,,,,,,,4.2825
4,17,6,,,,,,,,,4.07
4,18,6,,,,,,,,,2.6775
4,18,6,,,,,,,,,1.345
4,18,6,,,,,,,,,1.3875
4,18,6,,,,,,,,,1.8625
4,19,6,,,,,,,,,2.3125
4,19,6,,,,,,,,,1.6475
4,19,6,,,,,,,,,0.58
4,19,6,,,,,,,,,0.56
4,20,6,,,,,,,,,0.49
4,20,6,,,,,,,,,0.355
4,20,6,,,,,,,,,0.6325
4,20,6,,,,,,,,,0.66
4,21,6,,,,,,,,,0.48
4,21,6,,,,,,,,,0.6
4,21,6,,,,,,,,,0.46
4,21,6,,,,,,,,,0.2925
4,22,6,,,,,,,,,0.11
4,22,6,,,,,,,,,0.105
4,22,6,,,,,,,,,0.0625
4,22,6,,,,,,,,,0.05
4,23,6,,,,,,,,,0.04
4,23,6,,,,,,,,,0.015
4,23,6,,,,,,,,,0.0
4,23,6,,,,,,,,,0.0
4,24,6,,,,,,,,,0.0
4,24,6,,,,,,,,,0.0
4,24,6,,,,,,,,,0.0
4,24,6,,,,,,,,,0.0
4,1,7,,,,,,,,,0.0
4,1,7,,,,,,,,,0.0
4,1,7,,,,,,,,,0.0
4,1,7,,,,,,,,,0.0
4,2,7,,,,,,,,,0.0
4,2,7,,,,,,,,,0.0
4,2,7,,,,,,,,,0.0
4,2,7,,,,,,,,,0.0
4,3,7,,,,,,,,,0.0
4,3,7,,,,,,,,,0.0
4,3,7,,,,,,,,,0.0
4,3,7,,,,,,,,,0.0
4,4,7,,,,,,,,,0.0
4,4,7,,,,,,,,,0.0
4,4,7,,,,,,,,,0.0
4,4,7,,,,,,,,,0.0
4,5,7,,,,,,,,,0.0
4,5,7,,,,,,,,,0.0
4,5,7,,,,,,,,,0.0
4,5,7,,,,,,,,,0.0
4,6,7,,,,,,,,,0.0
4,6,7,,,,,,,,,0.0
4,6,7,,,,,,,,,0.0
4,6,7,,,,,,,,,0.0
4,7,7,,,,,,,,,0.0
4,7,7,,,,,,,,,0.0
4,7,7,,,,,,,,,0.0
4,7,7,,,,,,,,,0.0
4,8,7,,,,,,,,,0.0
4,8,7,,,,,,,,,0.0
4,8,7,,,,,,,,,0.005
4,8,7,,,,,,,,,0.05
4,9,7,,,,,,,,,0.1375
4,9,7,,,,,,,,,0.1575
4,9,7,,,,,,,,,0.155
4,9,7,,,,,,,,,0.1225
4,10,7,,,,,,,,,0.2025
4,10,7,,,,,,,,,0.2375
4,10,7,,,,,,,,,0.395
4,10,7,,,,,,,,,0.3575
4,11,7,,,,,,,,,0.5575
4,11,7,,,,,,,,,0.5475
4,11,7,,,,,,,,,0.67
4,11,7,,,,,,,,,0.55
4,12,7,,,,,,,,,0.4425
4,12,7,,,,,,,,,0.7375
4,12,7,,,,,,,,,1.755
4,12,7,,,,,,,,,2.395
4,13,7,,,,,,,,,1.1025
4,13,7,,,,,,,,,1.1175
4,13,7,,,,,,,,,1.4225
4,13,7,,,,,,,,,1.945
4,14,7,,,,,,,,,2.95
4,14,7,,,,,,,,,3.2025
4,14,7,,,,,,,,,2.7525
4,14,7,,,,,,,,,3.68
4,15,7,,,,,,,,,4.69
4,15,7,,,,,,,,,2.0
4,15,7,,,,,,,,,1.49
4,15,7,,,,,,,,,2.46
4,16,7,,,,,,,,,3.56
4,16,7,,,,,,,,,5.15
4,16,7,,,,,,,,,6.46
4,16,7,,,,,,,,,5.6475
4,17,7,,,,,,,,,5.6975
4,17,7,,,,,,,,,3.3375
4,17,7,,,,,,,,,2.93
4,17,7,,,,,,,,,2.4125
4,18,7,,,,,,,,,3.14
4,18,7,,,,,,,,,3.9375
4,18,7,,,,,,,,,3.685
4,18,7,,,,,,,,,3.665
4,19,7,,,,,,,,,3.6875
4,19,7,,,,,,,,,3.385
4,19,7,,,,,,,,,3.07
4,19,7,,,,,,,,,2.78
4,20,7,,,,,,,,,2.565
4,20,7,,,,,,,,,1.795
4,20,7,,,,,,,,,1.505
4,20,7,,,,,,,,,1.245
4,21,7,,,,,,,,,1.1275
4,21,7,,,,,,,,,1.605
4,21,7,,,,,,,,,1.51
4,21,7,,,,,,,,,1.0025
4,22,7,,,,,,,,,0.705
4,22,7,,,,,,,,,0.495
4,22,7,,,,,,,,,0.35
4,22,7,,,,,,,,,0.275
4,23,7,,,,,,,,,0.2225
4,23,7,,,,,,,,,0.16
4,23,7,,,,,,,,,0.065
4,23,7,,,,,,,,,0.0075
4,24,7,,,,,,,,,0.0
4,24,7,,,,,,,,,0.0
4,24,7,,,,,,,,,0.0
4,24,7,,,,,,,,,0.0
4,1,1,,,,,,,,,0.0
4,1,1,,,,,,,,,0.0
4,1,1,,,,,,,,,0.0
4,1,1,,,,,,,,,0.0
4,2,1,,,,,,,,,0.0
4,2,1,,,,,,,,,0.0
4,2,1,,,,,,,,,0.0
4,2,1,,,,,,,,,0.0
4,3,1,,,,,,,,,0.0
4,3,1,,,,,,,,,0.0
4,3,1,,,,,,,,,0.0
4,3,1,,,,,,,,,0.0
4,4,1,,,,,,,,,0.0
4,4,1,,,,,,,,,0.0
4,4,1,,,,,,,,,0.0
4,4,1,,,,,,,,,0.0
4,5,1,,,,,,,,,0.0
4,5,1,,,,,,,,,0.0
4,5,1,,,,,,,,,0.0
4,5,1,,,,,,,,,0.0
4,6,1,,,,,,,,,0.0
4,6,1,,,,,,,,,0.0
4,6,1,,,,,,,,,0.0
4,6,1,,,,,,,,,0.0
4,7,1,,,,,,,,,0.0
4,7,1,,,,,,,,,0.0
4,7,1,,,,,,,,,0.0
4,7,1,,,,,,,,,0.0
4,8,1,,,,,,,,,0.0
4,8,1,,,,,,,,,0.0
4,8,1,,,,,,,,,0.0025
4,8,1,,,,,,,,,0.03
4,9,1,,,,,,,,,0.0325
4,9,1,,,,,,,,,0.055
4,9,1,,,,,,,,,0.0375
4,9,1,,,,,,,,,0.045
4,10,1,,,,,,,,,0.0375
4,10,1,,,,,,,,,0.05
4,10,1,,,,,,,,,0.105
4,10,1,,,,,,,,,0.14
4,11,1,,,,,,,,,0.175
4,11,1,,,,,,,,,0.195
4,11,1,,,,,,,,,0.225
4,11,1,,,,,,,,,0.3275
4,12,1,,,,,,,,,0.425
4,12,1,,,,,,,,,0.34
4,12,1,,,,,,,,,0.4125
4,12,1,,,,,,,,,0.32
4,13,1,,,,,,,,,0.4225
4,13,1,,,,,,,,,0.59
4,13,1,,,,,,,,,0.63
4,13,1,,,,,,,,,0.94
4,14,1,,,,,,,,,1.595
4,14,1,,,,,,,,,1.89
4,14,1,,,,,,,,,2.41
4,14,1,,,,,,,,,2.405
4,15,1,,,,,,,,,3.61
4,15,1,,,,,,,,,3.3475
4,15,1,,,,,,,,,3.48
4,15,1,,,,,,,,,3.595
4,16,1,,,,,,,,,4.0025
4,16,1,,,,,,,,,4.7575
4,16,1,,,,,,,,,4.7975
4,16,1,,,,,,,,,5.2025
4,17,1,,,,,,,,,5.6875
4,17,1,,,,,,,,,6.4625
4,17,1,,,,,,,,,7.2275
4,17,1,,,,,,,,,7.045
4,18,1,,,,,,,,,6.875
4,18,1,,,,,,,,,6.7
4,18,1,,,,,,,,,6.475
4,18,1,,,,,,,,,6.1225
4,19,1,,,,,,,,,5.7775
4,19,1,,,,,,,,,5.3325
4,19,1,,,,,,,,,4.7
4,19,1,,,,,,,,,4.205
4,20,1,,,,,,,,,4.085
4,20,1,,,,,,,,,3.5725
4,20,1,,,,,,,,,3.1925
4,20,1,,,,,,,,,2.8125
4,21,1,,,,,,,,,2.46
4,21,1,,,,,,,,,2.115
4,21,1,,,,,,,,,1.695
4,21,1,,,,,,,,,1.395
4,22,1,,,,,,,,,1.0825
4,22,1,,,,,,,,,0.7225
4,22,1,,,,,,,,,0.335
4,22,1,,,,,,,,,0.2425
4,23,1,,,,,,,,,0.13
4,23,1,,,,,,,,,0.1275
4,23,1,,,,,,,,,0.065
4,23,1,,,,,,,,,0.0075
4,24,1,,,,,,,,,0.0
4,24,1,,,,,,,,,0.0
4,24,1,,,,,,,,,0.0
4,24,1,,,,,,,,,0.0
4,1,2,,,,,,,,,0.0
4,1,2,,,,,,,,,0.0
4,1,2,,,,,,,,,0.0
4,1,2,,,,,,,,,0.0
4,2,2,,,,,,,,,0.0
4,2,2,,,,,,,,,0.0
4,2,2,,,,,,,,,0.0
4,2,2,,,,,,,,,0.0
4,3,2,,,,,,,,,0.0
4,3,2,,,,,,,,,0.0
4,3,2,,,,,,,,,0.0
4,3,2,,,,,,,,,0.0
4,4,2,,,,,,,,,0.0
4,4,2,,,,,,,,,0.0
4,4,2,,,,,,,,,0.0
4,4,2,,,,,,,,,0.0
4,5,2,,,,,,,,,0.0
4,5,2,,,,,,,,,0.0
4,5,2,,,,,,,,,0.0
4,5,2,,,,,,,,,0.0
4,6,2,,,,,,,,,0.0
4,6,2,,,,,,,,,0.0
4,6,2,,,,,,,,,0.0
4,6,2,,,,,,,,,0.0
4,7,2,,,,,,,,,0.0
4,7,2,,,,,,,,,0.0
4,7,2,,,,,,,,,0.0
4,7,2,,,,,,,,,0.0
4,8,2,,,,,,,,,0.0
4,8,2,,,,,,,,,0.015
4,8,2,,,,,,,,,0.06
4,8,2,,,,,,,,,0.1675
4,9,2,,,,,,,,,0.3225
4,9,2,,,,,,,,,0.5575
4,9,2,,,,,,,,,0.3675
4,9,2,,,,,,,,,0.7475
4,10,2,,,,,,,,,0.6875
4,10,2,,,,,,,,,1.215
4,10,2,,,,,,,,,1.4825
4,10,2,,,,,,,,,1.7025
4,11,2,,,,,,,,,2.015
4,11,2,,,,,,,,,2.41
4,11,2,,,,,,,,,3.0625
4,11,2,,,,,,,,,2.9825
4,12,2,,,,,,,,,3.5675
4,12,2,,,,,,,,,3.69
4,12,2,,,,,,,,,4.44
4,12,2,,,,,,,,,5.345
4,13,2,,,,,,,,,5.655
4,13,2,,,,,,,,,6.045
4,13,2,,,,,,,,,6.425
4,13,2,,,,,,,,,6.6875
4,14,2,,,,,,,,,7.09
4,14,2,,,,,,,,,7.3125
4,14,2,,,,,,,,,7.55
4,14,2,,,,,,,,,7.73
4,15,2,,,,,,,,,7.905
4,15,2,,,,,,,,,7.99
4,15,2,,,,,,,,,7.955
4,15,2,,,,,,,,,7.9225
4,16,2,,,,,,,,,7.845
4,16,2,,,,,,,,,7.7775
4,16,2,,,,,,,,,7.68
4,16,2,,,,,,,,,7.575
4,17,2,,,,,,,,,7.4475
4,17,2,,,,,,,,,7.335
4,17,2,,,,,,,,,7.1875
4,17,2,,,,,,,,,7.0525
4,18,2,,,,,,,,,6.8825
4,18,2,,,,,,,,,6.71
4,18,2,,,,,,,,,6.525
4,18,2,,,,,,,,,6.2
4,19,2,,,,,,,,,5.81
4,19,2,,,,,,,,,5.385
4,19,2,,,,,,,,,4.9675
4,19,2,,,,,,,,,4.51
4,20,2,,,,,,,,,4.07
4,20,2,,,,,,,,,3.63
4,20,2,,,,,,,,,3.2275
4,20,2,,,,,,,,,2.8625
4,21,2,,,,,,,,,2.495
4,21,2,,,,,,,,,2.1075
4,21,2,,,,,,,,,1.725
4,21,2,,,,,,,,,1.36
4,22,2,,,,,,,,,1.01
4,22,2,,,,,,,,,0.685
4,22,2,,,,,,,,,0.42
4,22,2,,,,,,,,,0.25
4,23,2,,,,,,,,,0.17
4,23,2,,,,,,,,,0.12
4,23,2,,,,,,,,,0.065
4,23,2,,,,,,,,,0.0125
4,24,2,,,,,,,,,0.0
4,24,2,,,,,,,,,0.0
4,24,2,,,,,,,,,0.0
4,24,2,,,,,,,,,0.0
4,1,3,,,,,,,,,0.0
4,1,3,,,,,,,,,0.0
4,1,3,,,,,,,,,0.0
4,1,3,,,,,,,,,0.0
4,2,3,,,,,,,,,0.0
4,2,3,,,,,,,,,0.0
4,2,3,,,,,,,,,0.0
4,2,3,,,,,,,,,0.0
4,3,3,,,,,,,,,0.0
4,3,3,,,,,,,,,0.0
4,3,3,,,,,,,,,0.0
4,3,3,,,,,,,,,0.0
4,4,3,,,,,,,,,0.0
4,4,3,,,,,,,,,0.0
4,4,3,,,,,,,,,0.0
4,4,3,,,,,,,,,0.0
4,5,3,,,,,,,,,0.0
4,5,3,,,,,,,,,0.0
4,5,3,,,,,,,,,0.0
4,5,3,,,,,,,,,0.0
4,6,3,,,,,,,,,0.0
4,6,3,,,,,,,,,0.0
4,6,3,,,,,,,,,0.0
4,6,3,,,,,,,,,0.0
4,7,3,,,,,,,,,0.0
4,7,3,,,,,,,,,0.0
4,7,3,,,,,,,,,0.0
4,7,3,,,,,,,,,0.0
4,8,3,,,,,,,,,0.0
4,8,3,,,,,,,,,0.045
4,8,3,,,,,,,,,0.09
4,8,3,,,,,,,,,0.175
4,9,3,,,,,,,,,0.3075
4,9,3,,,,,,,,,0.475
4,9,3,,,,,,,,,0.6625
4,9,3,,,,,,,,,0.8625
4,10,3,,,,,,,,,1.0675
4,10,3,,,,,,,,,1.2625
