timestamp,Net Electricity Consumption-kWh,Non-shiftable Load-kWh,Non-shiftable Load Electricity Consumption-kWh,Energy Production from PV-kWh
2025-08-10T14:00:00,0.0,3.2774999141693115,3.2774999141693115,-5.066249847412109
2025-08-10T14:15:00,0.0,2.8524999618530273,2.8524999618530273,-5.164999961853027
2025-08-10T14:30:00,0.0,3.2899999618530273,3.2899999618530273,-5.078750133514404
2025-08-10T14:45:00,0.0,2.9600000381469727,2.9600000381469727,-5.068749904632568
2025-08-10T15:00:00,0.0,2.809999942779541,2.809999942779541,-4.956250190734863
2025-08-10T15:15:00,0.0,3.1575000286102295,3.1575000286102295,-4.804999828338623
2025-08-10T15:30:00,0.0,3.4375,3.4375,-4.697500228881836
2025-08-10T15:45:00,0.0,3.234999895095825,3.234999895095825,-4.5625
2025-08-10T16:00:00,0.0,3.622499942779541,3.622499942779541,-3.651249885559082
2025-08-10T16:15:00,0.0,3.7274999618530273,3.7274999618530273,-3.353749990463257
2025-08-10T16:30:00,0.0,2.8550000190734863,2.8550000190734863,-3.265000104904175
2025-08-10T16:45:00,0.0,3.440000057220459,3.440000057220459,-2.987499952316284
2025-08-10T17:00:00,0.0,3.012500047683716,3.012500047683716,-3.0487499237060547
2025-08-10T17:15:00,0.0,3.5850000381469727,3.5850000381469727,-3.0274999141693115
2025-08-10T17:30:00,0.0,4.139999866485596,4.139999866485596,-3.569999933242798
2025-08-10T17:45:00,0.0,2.9175000190734863,2.9175000190734863,-3.7362499237060547
2025-08-10T18:00:00,0.0,4.212500095367432,4.212500095367432,-3.5299999713897705
2025-08-10T18:15:00,0.0,3.740000009536743,3.740000009536743,-3.328749895095825
2025-08-10T18:30:00,0.0,3.2850000858306885,3.2850000858306885,-3.09375
2025-08-10T18:45:00,0.0,3.8499999046325684,3.8499999046325684,-2.867500066757202
2025-08-10T19:00:00,0.0,2.9549999237060547,2.9549999237060547,-2.5612499713897705
2025-08-10T19:15:00,0.0,3.1050000190734863,3.1050000190734863,-2.2387499809265137
2025-08-10T19:30:00,0.0,3.3499999046325684,3.3499999046325684,-2.302500009536743
2025-08-10T19:45:00,0.0,3.184999942779541,3.184999942779541,-2.5950000286102295
2025-08-10T20:00:00,0.0,3.819999933242798,3.819999933242798,-2.3812499046325684
2025-08-10T20:15:00,0.0,4.202499866485596,4.202499866485596,-2.1675000190734863
2025-08-10T20:30:00,0.0,3.8499999046325684,3.8499999046325684,-1.9450000524520874
2025-08-10T20:45:00,0.0,3.012500047683716,3.012500047683716,-1.7087500095367432
2025-08-10T21:00:00,0.0,3.25,3.25,-1.4812500476837158
2025-08-10T21:15:00,0.0,3.0,3.0,-1.2450000047683716
2025-08-10T21:30:00,1.2324999570846558,2.25,2.25,-1.0175000429153442
2025-08-10T21:45:00,1.2000000476837158,2.0,2.0,-0.800000011920929
2025-08-10T22:00:00,1.6475000381469727,2.25,2.25,-0.6025000214576721
2025-08-10T22:15:00,1.5724999904632568,2.0,2.0,-0.42750000953674316
2025-08-10T22:30:00,1.7000000476837158,2.0,2.0,-0.30000001192092896
2025-08-10T22:45:00,1.5325000286102295,1.75,1.75,-0.2175000011920929
2025-08-10T23:00:00,1.840000033378601,2.0,2.0,-0.1599999964237213
2025-08-10T23:15:00,1.8987499475479126,2.0,2.0,-0.10125000029802322
2025-08-10T23:30:00,1.9500000476837158,2.0,2.0,-0.05000000074505806
2025-08-10T23:45:00,1.993749976158142,2.0,2.0,-0.0062500000931322575
2025-08-11T00:00:00,2.0,2.0,2.0,-0.0
2025-08-11T00:15:00,1.75,1.75,1.75,-0.0
2025-08-11T00:30:00,2.0,2.0,2.0,-0.0
2025-08-11T00:45:00,2.0,2.0,2.0,-0.0
2025-08-11T01:00:00,2.0,2.0,2.0,-0.0
2025-08-11T01:15:00,2.0,2.0,2.0,-0.0
2025-08-11T01:30:00,2.0,2.0,2.0,-0.0
2025-08-11T01:45:00,1.75,1.75,1.75,-0.0
2025-08-11T02:00:00,2.0,2.0,2.0,-0.0
2025-08-11T02:15:00,2.0,2.0,2.0,-0.0
2025-08-11T02:30:00,2.25,2.25,2.25,-0.0
2025-08-11T02:45:00,1.75,1.75,1.75,-0.0
2025-08-11T03:00:00,1.75,1.75,1.75,-0.0
2025-08-11T03:15:00,1.75,1.75,1.75,-0.0
2025-08-11T03:30:00,1.75,1.75,1.75,-0.0
2025-08-11T03:45:00,1.75,1.75,1.75,-0.0
2025-08-11T04:00:00,1.75,1.75,1.75,-0.0
2025-08-11T04:15:00,1.722499966621399,1.75,1.75,-0.027499999850988388
2025-08-11T04:30:00,1.6375000476837158,1.75,1.75,-0.11249999701976776
2025-08-11T04:45:00,1.8287500143051147,2.0,2.0,-0.17125000059604645
2025-08-11T05:00:00,1.6074999570846558,1.75,1.75,-0.14249999821186066
2025-08-11T05:15:00,1.3875000476837158,1.5,1.5,-0.11249999701976776
2025-08-11T05:30:00,1.5850000381469727,1.75,1.75,-0.16500000655651093
2025-08-11T05:45:00,1.4474999904632568,1.75,1.75,-0.30250000953674316
2025-08-11T06:00:00,1.652500033378601,2.0,2.0,-0.3474999964237213
2025-08-11T06:15:00,1.6375000476837158,2.0,2.0,-0.36250001192092896
2025-08-11T06:30:00,1.7949999570846558,2.25,2.25,-0.45500001311302185
2025-08-11T06:45:00,1.399999976158142,2.0,2.0,-0.6000000238418579
2025-08-11T07:00:00,1.4987499713897705,2.25,2.25,-0.7512500286102295
2025-08-11T07:15:00,1.8275001049041748,2.805000066757202,2.805000066757202,-0.9775000214576721
2025-08-11T07:30:00,2.0612497329711914,3.2249999046325684,3.2249999046325684,-1.1637500524520874
2025-08-11T07:45:00,1.7912499904632568,3.0924999713897705,3.0924999713897705,-1.3012499809265137
2025-08-11T08:00:00,2.002500057220459,3.2850000858306885,3.2850000858306885,-1.2825000286102295
2025-08-11T08:15:00,1.96999990940094,3.7249999046325684,3.7249999046325684,-1.7549999952316284
2025-08-11T08:30:00,0.403749942779541,3.5799999237060547,3.5799999237060547,-3.1762499809265137
2025-08-11T08:45:00,0.46125006675720215,3.8550000190734863,3.8550000190734863,-3.393749952316284
2025-08-11T09:00:00,0.46875,3.944999933242798,3.944999933242798,-3.476249933242798
2025-08-11T09:15:00,0.20749998092651367,3.7249999046325684,3.7249999046325684,-3.5174999237060547
2025-08-11T09:30:00,0.49499988555908203,4.159999847412109,4.159999847412109,-3.6649999618530273
2025-08-11T09:45:00,1.5249998569488525,5.199999809265137,5.199999809265137,-3.674999952316284
2025-08-11T10:00:00,1.1662499904632568,4.752500057220459,4.752500057220459,-3.586250066757202
2025-08-11T10:15:00,1.2699999809265137,4.954999923706055,4.954999923706055,-3.684999942779541
