time_step,name,level,net_electricity_consumption_kwh,net_electricity_consumption_cost,net_electricity_consumption_emission_kgco2,solar_generation_kwh,bess_electricity_consumption_kwh,bess_soc,ev_charger_electricity_consumption_kwh,deferrable_appliance_electricity_consumption_kwh
9102,District,district,1.9449999332427979,0.16172674298286438,0.2850828468799591,-3.049999952316284,0.0,,0,0
9103,Building_1,building,1.880000114440918,0.15632200241088867,0.27555567026138306,-2.7699999809265137,0.0,0.19753442704677582,0,0
9103,District,district,1.880000114440918,0.15632200241088867,0.27555567026138306,-2.7699999809265137,0.0,,0,0
9104,Building_1,building,2.4774997234344482,0.24076342582702637,0.377177894115448,-2.577500104904175,0.0,0.19752949476242065,0,0
9104,District,district,2.4774997234344482,0.24076342582702637,0.377177894115448,-2.577500104904175,0.0,,0,0
9105,Building_1,building,3.1837499141693115,0.3093968331813812,0.4846983850002289,-2.3162500858306885,0.0,0.1975245624780655,0,0
9105,District,district,3.1837499141693115,0.3093968331813812,0.4846983850002289,-2.3162500858306885,0.0,,0,0
9106,Building_1,building,3.9375,0.38264626264572144,0.5994502902030945,-1.8125,0.0,0.19751963019371033,0,0
9106,District,district,3.9375,0.38264626264572144,0.5994502902030945,-1.8125,0.0,,0,0
9107,Building_1,building,3.7562499046325684,0.3650323748588562,0.5718565583229065,-1.493749976158142,0.0,0.19751469790935516,0,0
9107,District,district,3.7562499046325684,0.3650323748588562,0.5718565583229065,-1.493749976158142,0.0,,0,0
9108,Building_1,building,2.755000114440918,0.2677309215068817,0.42876332998275757,-0.7450000047683716,0.0,0.197509765625,0,0
9108,District,district,2.755000114440918,0.2677309215068817,0.42876332998275757,-0.7450000047683716,0.0,,0,0
9109,Building_1,building,1.4924999475479126,0.14504115283489227,0.2322791963815689,-1.2575000524520874,0.0,0.19750483334064484,0,0
9109,District,district,1.4924999475479126,0.14504115283489227,0.2322791963815689,-1.2575000524520874,0.0,,0,0
9110,Building_1,building,1.653749942779541,0.16071142256259918,0.25737470388412476,-0.8462499976158142,0.0,0.19749990105628967,0,0
9110,District,district,1.653749942779541,0.16071142256259918,0.25737470388412476,-0.8462499976158142,0.0,,0,0
9111,Building_1,building,2.1549999713897705,0.20942290127277374,0.335384726524353,-0.3449999988079071,0.0,0.1974949687719345,0,0
9111,District,district,2.1549999713897705,0.20942290127277374,0.335384726524353,-0.3449999988079071,0.0,,0,0
9112,Building_1,building,1.9149999618530273,0.1592322438955307,0.2539474666118622,-0.33500000834465027,0.0,0.19749003648757935,0,0
9112,District,district,1.9149999618530273,0.1592322438955307,0.2539474666118622,-0.33500000834465027,0.0,,0,0
9113,Building_1,building,2.515000104904175,0.20912225544452667,0.3335132896900177,-0.23499999940395355,0.0,0.19748510420322418,0,0
9113,District,district,2.515000104904175,0.20912225544452667,0.3335132896900177,-0.23499999940395355,0.0,,0,0
9114,Building_1,building,3.127500057220459,0.2600516378879547,0.41473668813705444,-0.12250000238418579,0.0,0.19748017191886902,0,0
9114,District,district,3.127500057220459,0.2600516378879547,0.41473668813705444,-0.12250000238418579,0.0,,0,0
9115,Building_1,building,3.174999952316284,0.2640012502670288,0.42103564739227295,-0.07500000298023224,0.0,0.19747523963451385,0,0
9115,District,district,3.174999952316284,0.2640012502670288,0.42103564739227295,-0.07500000298023224,0.0,,0,0
9116,Building_1,building,3.4725000858306885,0.2887383699417114,0.4213988780975342,-0.027499999850988388,0.0,0.1974703073501587,0,0
9116,District,district,3.4725000858306885,0.2887383699417114,0.4213988780975342,-0.027499999850988388,0.0,,0,0
9117,Building_1,building,3.25,0.2702375054359436,0.3943977952003479,-0.0,0.0,0.19746537506580353,0,0
9117,District,district,3.25,0.2702375054359436,0.3943977952003479,0.0,0.0,,0,0
9118,Building_1,building,3.75,0.31181249022483826,0.45507436990737915,-0.0,0.0,0.19746044278144836,0,0
9118,District,district,3.75,0.31181249022483826,0.45507436990737915,0.0,0.0,,0,0
9119,Building_1,building,3.0,0.24944999814033508,0.3640595078468323,-0.0,0.0,0.1974555104970932,0,0
9119,District,district,3.0,0.24944999814033508,0.3640595078468323,0.0,0.0,,0,0
9120,Building_1,building,3.0,0.24944999814033508,0.2991597652435303,-0.0,0.0,0.19745057821273804,0,0
9120,District,district,3.0,0.24944999814033508,0.2991597652435303,0.0,0.0,,0,0
9121,Building_1,building,3.25,0.2702375054359436,0.32408973574638367,-0.0,0.0,0.19744564592838287,0,0
9121,District,district,3.25,0.2702375054359436,0.32408973574638367,0.0,0.0,,0,0
9122,Building_1,building,3.0,0.24944999814033508,0.2991597652435303,-0.0,0.0,0.1974407136440277,0,0
9122,District,district,3.0,0.24944999814033508,0.2991597652435303,0.0,0.0,,0,0
9123,Building_1,building,3.25,0.2702375054359436,0.32408973574638367,-0.0,0.0,0.19743578135967255,0,0
9123,District,district,3.25,0.2702375054359436,0.32408973574638367,0.0,0.0,,0,0
9124,Building_1,building,2.75,0.22866249084472656,0.2699378728866577,-0.0,0.0,0.19743084907531738,0,0
9124,District,district,2.75,0.22866249084472656,0.2699378728866577,0.0,0.0,,0,0
9125,Building_1,building,3.0,0.24944999814033508,0.2944777011871338,-0.0,0.0,0.19742591679096222,0,0
9125,District,district,3.0,0.24944999814033508,0.2944777011871338,0.0,0.0,,0,0
9126,Building_1,building,2.5,0.20787499845027924,0.24539807438850403,-0.0,0.0,0.19742098450660706,0,0
9126,District,district,2.5,0.20787499845027924,0.24539807438850403,0.0,0.0,,0,0
9127,Building_1,building,2.5,0.20787499845027924,0.24539807438850403,-0.0,0.0,0.1974160522222519,0,0
9127,District,district,2.5,0.20787499845027924,0.24539807438850403,0.0,0.0,,0,0
9128,Building_1,building,2.5,0.21232500672340393,0.25028932094573975,-0.0,0.0,0.19741111993789673,0,0
9128,District,district,2.5,0.21232500672340393,0.25028932094573975,0.0,0.0,,0,0
9129,Building_1,building,2.5,0.21232500672340393,0.25028932094573975,-0.0,0.0,0.19740618765354156,0,0
9129,District,district,2.5,0.21232500672340393,0.25028932094573975,0.0,0.0,,0,0
9130,Building_1,building,2.5,0.21232500672340393,0.25028932094573975,-0.0,0.0,0.1974012553691864,0,0
9130,District,district,2.5,0.21232500672340393,0.25028932094573975,0.0,0.0,,0,0
9131,Building_1,building,2.5,0.21232500672340393,0.25028932094573975,-0.0,0.0,0.19739632308483124,0,0
9131,District,district,2.5,0.21232500672340393,0.25028932094573975,0.0,0.0,,0,0
9132,Building_1,building,2.5,0.21232500672340393,0.2507176399230957,-0.0,0.0,0.19739139080047607,0,0
9132,District,district,2.5,0.21232500672340393,0.2507176399230957,0.0,0.0,,0,0
9133,Building_1,building,2.25,0.19109250605106354,0.22564588487148285,-0.0,0.0,0.1973864585161209,0,0
9133,District,district,2.25,0.19109250605106354,0.22564588487148285,0.0,0.0,,0,0
9134,Building_1,building,2.5,0.21232500672340393,0.2507176399230957,-0.0,0.0,0.19738152623176575,0,0
9134,District,district,2.5,0.21232500672340393,0.2507176399230957,0.0,0.0,,0,0
9135,Building_1,building,2.75,0.23355750739574432,0.27578940987586975,-0.0,0.0,0.19737659394741058,0,0
9135,District,district,2.75,0.23355750739574432,0.27578940987586975,0.0,0.0,,0,0
9136,Building_1,building,2.75,0.23355750739574432,0.284591406583786,-0.0,0.0,0.19737166166305542,0,0
9136,District,district,2.75,0.23355750739574432,0.284591406583786,0.0,0.0,,0,0
9137,Building_1,building,3.0,0.2547900080680847,0.3104633390903473,-0.0,0.0,0.19736672937870026,0,0
9137,District,district,3.0,0.2547900080680847,0.3104633390903473,0.0,0.0,,0,0
9138,Building_1,building,2.9574999809265137,0.2511804699897766,0.3060651123523712,-0.042500000447034836,0.0,0.1973617970943451,0,0
9138,District,district,2.9574999809265137,0.2511804699897766,0.3060651123523712,-0.042500000447034836,0.0,,0,0
9139,Building_1,building,2.637500047683716,0.2240028828382492,0.2729490399360657,-0.11249999701976776,0.0,0.19735686480998993,0,0
9139,District,district,2.637500047683716,0.2240028828382492,0.2729490399360657,-0.11249999701976776,0.0,,0,0
9140,Building_1,building,2.516249895095825,0.21370510756969452,0.2643153667449951,-0.23375000059604645,0.0,0.19735193252563477,0,0
9140,District,district,2.516249895095825,0.21370510756969452,0.2643153667449951,-0.23375000059604645,0.0,,0,0
9141,Building_1,building,1.9049999713897705,0.16179165244102478,0.2001076191663742,-0.3449999988079071,0.0,0.1973470002412796,0,0
9141,District,district,1.9049999713897705,0.16179165244102478,0.2001076191663742,-0.3449999988079071,0.0,,0,0
9142,Building_1,building,1.6150000095367432,0.1371619552373886,0.1696450561285019,-0.6349999904632568,0.0,0.19734206795692444,0,0
9142,District,district,1.6150000095367432,0.1371619552373886,0.1696450561285019,-0.6349999904632568,0.0,,0,0
9143,Building_1,building,1.0462499856948853,0.08885801583528519,0.10990162938833237,-0.9537500143051147,0.0,0.19733713567256927,0,0
9143,District,district,1.0462499856948853,0.08885801583528519,0.10990162938833237,-0.9537500143051147,0.0,,0,0
9144,Building_1,building,1.096250057220459,0.09115318953990936,0.12103256583213806,-1.153749942779541,0.0,0.1973322033882141,0,0
9144,District,district,1.096250057220459,0.09115318953990936,0.12103256583213806,-1.153749942779541,0.0,,0,0
9145,Building_1,building,3.0,0.24944999814033508,0.3312179446220398,-0.0,0.0,0.19732727110385895,0,0
9145,District,district,3.0,0.24944999814033508,0.3312179446220398,0.0,0.0,,0,0
9146,Building_1,building,2.5,0.20787499845027924,0.27601495385169983,-0.0,0.0,0.19732233881950378,0,0
9146,District,district,2.5,0.20787499845027924,0.27601495385169983,0.0,0.0,,0,0
9147,Building_1,building,2.75,0.22866249084472656,0.303616464138031,-0.0,0.0,0.19731740653514862,0,0
9147,District,district,2.75,0.22866249084472656,0.303616464138031,0.0,0.0,,0,0
9148,Building_1,building,2.5,0.20787499845027924,0.2990584373474121,-0.0,0.0,0.19731247425079346,0,0
9148,District,district,2.5,0.20787499845027924,0.2990584373474121,0.0,0.0,,0,0
9149,Building_1,building,3.0,0.24944999814033508,0.35887011885643005,-0.0,0.0,0.1973075419664383,0,0
9149,District,district,3.0,0.24944999814033508,0.35887011885643005,0.0,0.0,,0,0
9150,Building_1,building,2.3350000381469727,0.1941552460193634,0.2793205678462982,-0.0,0.0,0.19730260968208313,0,0
9150,District,district,2.3350000381469727,0.1941552460193634,0.2793205678462982,0.0,0.0,,0,0
9151,Building_1,building,3.0874998569488525,0.25672560930252075,0.36933714151382446,-1.3875000476837158,0.0,0.19729767739772797,0,0
9151,District,district,3.0874998569488525,0.25672560930252075,0.36933714151382446,-1.3875000476837158,0.0,,0,0
9152,Building_1,building,2.6625003814697266,0.22138690948486328,0.3261111080646515,-1.5549999475479126,0.0,0.1972927451133728,0,0
9152,District,district,2.6625003814697266,0.22138690948486328,0.3261111080646515,-1.5549999475479126,0.0,,0,0
9153,Building_1,building,3.307499885559082,0.2750186026096344,0.4051125943660736,-1.6325000524520874,0.0,0.19728781282901764,0,0
9153,District,district,3.307499885559082,0.2750186026096344,0.4051125943660736,-1.6325000524520874,0.0,,0,0
9154,Building_1,building,3.228749990463257,0.26847055554389954,0.395467072725296,-1.7912499904632568,0.0,0.19728288054466248,0,0
9154,District,district,3.228749990463257,0.26847055554389954,0.395467072725296,-1.7912499904632568,0.0,,0,0
9155,Building_1,building,3.078749895095825,0.25599804520606995,0.3770946264266968,-2.078749895095825,0.0,0.1972779482603073,0,0
9155,District,district,3.078749895095825,0.25599804520606995,0.3770946264266968,-2.078749895095825,0.0,,0,0
9156,Building_1,building,2.109999895095825,0.1754464954137802,0.2968626916408539,-2.447499990463257,0.0,0.19727301597595215,0,0
9156,District,district,2.109999895095825,0.1754464954137802,0.2968626916408539,-2.447499990463257,0.0,,0,0
9157,Building_1,building,0.0,0.0,0.0,-3.4825000762939453,3.4825000762939453,0.25250840187072754,0,0
9157,District,district,0.0,0.0,0.0,-3.4825000762939453,3.4825000762939453,,0,0
9158,Building_1,building,0.0,0.0,0.0,-3.4437499046325684,3.4437499046325684,0.30710455775260925,0,0
9158,District,district,0.0,0.0,0.0,-3.4437499046325684,3.4437499046325684,,0,0
9159,Building_1,building,0.0,0.0,0.0,-3.140000104904175,3.140000104904175,0.35671737790107727,0,0
9159,District,district,0.0,0.0,0.0,-3.140000104904175,3.140000104904175,,0,0
9160,Building_1,building,0.0,0.0,0.0,-1.90625,1.90625,0.3864147961139679,0,0
9160,District,district,0.0,0.0,0.0,-1.90625,1.90625,,0,0
9161,Building_1,building,0.0,0.0,0.0,-1.6775000095367432,1.6775000095367432,0.4124763011932373,0,0
9161,District,district,0.0,0.0,0.0,-1.6775000095367432,1.6775000095367432,,0,0
9162,Building_1,building,0.0,0.0,0.0,-1.3450000286102295,0.5950000286102295,0.42159417271614075,0,0
9162,District,district,0.0,0.0,0.0,-1.3450000286102295,0.5950000286102295,,0,0
9163,Building_1,building,1.1920928955078125e-07,9.912252352251016e-09,1.5778040207692356e-08,-1.9424999952316284,-4.582499980926514,0.3422841429710388,0,0
9163,District,district,1.1920928955078125e-07,9.912252352251016e-09,1.5778040207692356e-08,-1.9424999952316284,-4.582499980926514,,0,0
9164,Building_1,building,0.0,0.0,0.0,-2.2274999618530273,-2.132500171661377,0.3043645918369293,0,0
9164,District,district,0.0,0.0,0.0,-2.2274999618530273,-2.132500171661377,,0,0
9165,Building_1,building,0.0,0.0,0.0,-1.7412500381469727,-2.773749828338623,0.2554023563861847,0,0
9165,District,district,0.0,0.0,0.0,-1.7412500381469727,-2.773749828338623,,0,0
9166,Building_1,building,0.0,0.0,0.0,-2.3399999141693115,-3.492500066757202,0.194242462515831,0,0
9166,District,district,0.0,0.0,0.0,-2.3399999141693115,-3.492500066757202,,0,0
9167,Building_1,building,2.201249837875366,0.18303392827510834,0.29266443848609924,-2.456249952316284,0.0,0.1942376047372818,0,0
9167,District,district,2.201249837875366,0.18303392827510834,0.29266443848609924,-2.456249952316284,0.0,,0,0
9168,Building_1,building,2.5012500286102295,0.20797893404960632,0.33092576265335083,-2.393749952316284,0.0,0.1942327469587326,0,0
9168,District,district,2.5012500286102295,0.20797893404960632,0.33092576265335083,-2.393749952316284,0.0,,0,0
9169,Building_1,building,2.0924999713897705,0.1739913672208786,0.27684640884399414,-1.372499942779541,0.0,0.1942278891801834,0,0
9169,District,district,2.0924999713897705,0.1739913672208786,0.27684640884399414,-1.372499942779541,0.0,,0,0
9170,Building_1,building,3.336249828338623,0.277409166097641,0.4413996934890747,-1.8012499809265137,0.0,0.19422303140163422,0,0
9170,District,district,3.336249828338623,0.277409166097641,0.4413996934890747,-1.8012499809265137,0.0,,0,0
9171,Building_1,building,3.24750018119812,0.27002963423728943,0.4296577274799347,-1.0325000286102295,0.0,0.19421817362308502,0,0
9171,District,district,3.24750018119812,0.27002963423728943,0.4296577274799347,-1.0325000286102295,0.0,,0,0
9172,Building_1,building,3.4549999237060547,0.2872832417488098,0.45249587297439575,-0.35749998688697815,0.0,0.19421331584453583,0,0
9172,District,district,3.4549999237060547,0.2872832417488098,0.45249587297439575,-0.35749998688697815,0.0,,0,0
9173,Building_1,building,3.702500104904175,0.30786287784576416,0.48491060733795166,-0.6524999737739563,0.0,0.19420845806598663,0,0
9173,District,district,3.702500104904175,0.30786287784576416,0.48491060733795166,-0.6524999737739563,0.0,,0,0
9174,Building_1,building,3.0824999809265137,0.2563098669052124,0.40371015667915344,-1.0225000381469727,0.0,0.19420360028743744,0,0
9174,District,district,3.0824999809265137,0.2563098669052124,0.40371015667915344,-1.0225000381469727,0.0,,0,0
9175,Building_1,building,1.3849997520446777,0.11516273021697998,0.18139122426509857,-3.0250000953674316,0.0,0.19419874250888824,0,0
9175,District,district,1.3849997520446777,0.11516273021697998,0.18139122426509857,-3.0250000953674316,0.0,,0,0
9176,Building_1,building,0.9449999332427979,0.07857674360275269,0.1234377771615982,-3.0425000190734863,0.0,0.19419388473033905,0,0
9176,District,district,0.9449999332427979,0.07857674360275269,0.1234377771615982,-3.0425000190734863,0.0,,0,0
9177,Building_1,building,0.5575001239776611,0.04635613411664963,0.07282178103923798,-3.234999895095825,0.0,0.19418902695178986,0,0
9177,District,district,0.5575001239776611,0.04635613411664963,0.07282178103923798,-3.234999895095825,0.0,,0,0
9178,Building_1,building,1.0199999809265137,0.08481299877166748,0.133234441280365,-2.890000104904175,0.0,0.19418416917324066,0,0
9178,District,district,1.0199999809265137,0.08481299877166748,0.133234441280365,-2.890000104904175,0.0,,0,0
9179,Building_1,building,0.7875001430511475,0.06548063457012177,0.10286484658718109,-2.9674999713897705,0.0,0.19417931139469147,0,0
9179,District,district,0.7875001430511475,0.06548063457012177,0.10286484658718109,-2.9674999713897705,0.0,,0,0
9180,Building_1,building,0.47749996185302734,0.03970412164926529,0.060573216527700424,-3.252500057220459,0.0,0.19417445361614227,0,0
9180,District,district,0.47749996185302734,0.03970412164926529,0.060573216527700424,-3.252500057220459,0.0,,0,0
9181,Building_1,building,0.0,0.0,0.0,-4.456250190734863,0.9612503051757812,0.20898199081420898,0,0
9181,District,district,0.0,0.0,0.0,-4.456250190734863,0.9612503051757812,,0,0
9182,Building_1,building,0.0,0.0,0.0,-4.201250076293945,0.848750114440918,0.22203786671161652,0,0
9182,District,district,0.0,0.0,0.0,-4.201250076293945,0.848750114440918,,0,0
9183,Building_1,building,0.0,0.0,0.0,-3.5087499618530273,-0.05625009536743164,0.2210071086883545,0,0
9183,District,district,0.0,0.0,0.0,-3.5087499618530273,-0.05625009536743164,,0,0
9184,Building_1,building,0.0,0.0,0.0,-2.115000009536743,-1.5999999046325684,0.19237838685512543,0,0
9184,District,district,0.0,0.0,0.0,-2.115000009536743,-1.5999999046325684,,0,0
9185,Building_1,building,2.997499942779541,0.24924211204051971,0.3831929564476013,-1.8075000047683716,0.0,0.19237357378005981,0,0
9185,District,district,2.997499942779541,0.24924211204051971,0.3831929564476013,-1.8075000047683716,0.0,,0,0
9186,Building_1,building,3.382500171661377,0.2812548875808716,0.43241044878959656,-1.412500023841858,0.0,0.1923687607049942,0,0
9186,District,district,3.382500171661377,0.2812548875808716,0.43241044878959656,-1.412500023841858,0.0,,0,0
9187,Building_1,building,1.8887500762939453,0.15704956650733948,0.2414531260728836,-1.8862500190734863,0.0,0.1923639476299286,0,0
9187,District,district,1.8887500762939453,0.15704956650733948,0.2414531260728836,-1.8862500190734863,0.0,,0,0
9188,Building_1,building,0.961249828338623,0.07992792129516602,0.12819097936153412,-2.0137500762939453,0.0,0.19235913455486298,0,0
9188,District,district,0.961249828338623,0.07992792129516602,0.12819097936153412,-2.0137500762939453,0.0,,0,0
9189,Building_1,building,1.8087499141693115,0.15039755403995514,0.24121245741844177,-1.3962500095367432,0.0,0.19235432147979736,0,0
9189,District,district,1.8087499141693115,0.15039755403995514,0.24121245741844177,-1.3962500095367432,0.0,,0,0
9190,Building_1,building,1.7424999475479126,0.14488886296749115,0.23237745463848114,-1.7050000429153442,0.0,0.19234950840473175,0,0
9190,District,district,1.7424999475479126,0.14488886296749115,0.23237745463848114,-1.7050000429153442,0.0,,0,0
9191,Building_1,building,1.7749998569488525,0.147591233253479,0.23671159148216248,-1.502500057220459,0.0,0.19234469532966614,0,0
9191,District,district,1.7749998569488525,0.147591233253479,0.23671159148216248,-1.502500057220459,0.0,,0,0
9192,Building_1,building,1.619999885559082,0.13470299541950226,0.22472421824932098,-1.2400000095367432,0.0,0.19233988225460052,0,0
9192,District,district,1.619999885559082,0.13470299541950226,0.22472421824932098,-1.2400000095367432,0.0,,0,0
9193,Building_1,building,1.8250000476837158,0.15174874663352966,0.25316157937049866,-1.372499942779541,0.0,0.1923350691795349,0,0
9193,District,district,1.8250000476837158,0.15174874663352966,0.25316157937049866,-1.372499942779541,0.0,,0,0
9194,Building_1,building,1.2137501239776611,0.1009233221411705,0.16836979985237122,-1.8012499809265137,0.0,0.1923302561044693,0,0
9194,District,district,1.2137501239776611,0.1009233221411705,0.16836979985237122,-1.8012499809265137,0.0,,0,0
9195,Building_1,building,1.9549999237060547,0.16255824267864227,0.2711949646472931,-1.0325000286102295,0.0,0.1923254430294037,0,0
9195,District,district,1.9549999237060547,0.16255824267864227,0.2711949646472931,-1.0325000286102295,0.0,,0,0
9196,Building_1,building,3.309999942779541,0.27522650361061096,0.4658876061439514,-0.35749998688697815,0.0,0.19232062995433807,0,0
9196,District,district,3.309999942779541,0.27522650361061096,0.4658876061439514,-0.35749998688697815,0.0,,0,0
9197,Building_1,building,3.8575003147125244,0.3207511603832245,0.5429491400718689,-0.6524999737739563,0.0,0.19231581687927246,0,0
9197,District,district,3.8575003147125244,0.3207511603832245,0.5429491400718689,-0.6524999737739563,0.0,,0,0
9198,Building_1,building,3.6974997520446777,0.3074471056461334,0.5204287767410278,-1.0225000381469727,0.0,0.19231100380420685,0,0
9198,District,district,3.6974997520446777,0.3074471056461334,0.5204287767410278,-1.0225000381469727,0.0,,0,0
9199,Building_1,building,3.2250001430511475,0.26815876364707947,0.4539237320423126,-1.6375000476837158,0.0,0.19230619072914124,0,0
9199,District,district,3.2250001430511475,0.26815876364707947,0.4539237320423126,-1.6375000476837158,0.0,,0,0
9200,Building_1,building,4.052499771118164,0.3369653522968292,0.5173019170761108,-1.4874999523162842,0.0,0.19230137765407562,0,0
9200,District,district,4.052499771118164,0.3369653522968292,0.5173019170761108,-1.4874999523162842,0.0,,0,0
9201,Building_1,building,3.8975000381469727,0.32407712936401367,0.4975161850452423,-1.6024999618530273,0.0,0.19229656457901,0,0
9201,District,district,3.8975000381469727,0.32407712936401367,0.4975161850452423,-1.6024999618530273,0.0,,0,0
9202,Building_1,building,4.651249885559082,0.3867514133453369,0.5937324166297913,-1.0987499952316284,0.0,0.1922917515039444,0,0
9202,District,district,4.651249885559082,0.3867514133453369,0.5937324166297913,-1.0987499952316284,0.0,,0,0
9203,Building_1,building,4.861249923706055,0.40421292185783386,0.6205389499664307,-0.8887500166893005,0.0,0.19228693842887878,0,0
9203,District,district,4.861249923706055,0.40421292185783386,0.6205389499664307,-0.8887500166893005,0.0,,0,0
9204,Building_1,building,4.195000171661377,0.3488142490386963,0.5005816221237183,-0.8050000071525574,0.0,0.19228212535381317,0,0
9204,District,district,4.195000171661377,0.3488142490386963,0.5005816221237183,-0.8050000071525574,0.0,,0,0
9205,Building_1,building,3.026249885559082,0.2516326904296875,0.36111682653427124,-0.9737499952316284,0.0,0.19227731227874756,0,0
9205,District,district,3.026249885559082,0.2516326904296875,0.36111682653427124,-0.9737499952316284,0.0,,0,0
9206,Building_1,building,2.742500066757202,0.22803887724876404,0.3272574841976166,-0.7574999928474426,0.0,0.19227249920368195,0,0
9206,District,district,2.742500066757202,0.22803887724876404,0.3272574841976166,-0.7574999928474426,0.0,,0,0
9207,Building_1,building,2.8812499046325684,0.23957592248916626,0.3438142240047455,-0.3687500059604645,0.0,0.19226768612861633,0,0
9207,District,district,2.8812499046325684,0.23957592248916626,0.3438142240047455,-0.3687500059604645,0.0,,0,0
9208,Building_1,building,2.791249990463257,0.23209244012832642,0.3069278299808502,-0.20874999463558197,0.0,0.19226287305355072,0,0
9208,District,district,2.791249990463257,0.23209244012832642,0.3069278299808502,-0.20874999463558197,0.0,,0,0
9209,Building_1,building,2.619999885559082,0.21785299479961395,0.2880970537662506,-0.12999999523162842,0.0,0.1922580599784851,0,0
9209,District,district,2.619999885559082,0.21785299479961395,0.2880970537662506,-0.12999999523162842,0.0,,0,0
9210,Building_1,building,2.390000104904175,0.1987285017967224,0.26280611753463745,-0.10999999940395355,0.0,0.1922532469034195,0,0
9210,District,district,2.390000104904175,0.1987285017967224,0.26280611753463745,-0.10999999940395355,0.0,,0,0
9211,Building_1,building,2.4437499046325684,0.20319780707359314,0.2687164843082428,-0.05624999850988388,0.0,0.19224843382835388,0,0
9211,District,district,2.4437499046325684,0.20319780707359314,0.2687164843082428,-0.05624999850988388,0.0,,0,0
9212,Building_1,building,1.9800000190734863,0.1646369993686676,0.18840086460113525,-0.019999999552965164,0.0,0.19224362075328827,0,0
9212,District,district,1.9800000190734863,0.1646369993686676,0.18840086460113525,-0.019999999552965164,0.0,,0,0
9213,Building_1,building,2.5,0.20787499845027924,0.2378798872232437,-0.0,0.0,0.19223880767822266,0,0
9213,District,district,2.5,0.20787499845027924,0.2378798872232437,0.0,0.0,,0,0
9214,Building_1,building,2.25,0.1870875060558319,0.21409189701080322,-0.0,0.0,0.19223399460315704,0,0
9214,District,district,2.25,0.1870875060558319,0.21409189701080322,0.0,0.0,,0,0
9215,Building_1,building,2.75,0.22866249084472656,0.2616678774356842,-0.0,0.0,0.19222918152809143,0,0
9215,District,district,2.75,0.22866249084472656,0.2616678774356842,0.0,0.0,,0,0
9216,Building_1,building,3.5,0.29102498292922974,0.3383229672908783,-0.0,0.0,0.19222436845302582,0,0
9216,District,district,3.5,0.29102498292922974,0.3383229672908783,0.0,0.0,,0,0
9217,Building_1,building,3.5,0.29102498292922974,0.3383229672908783,-0.0,0.0,0.1922195702791214,0,0
9217,District,district,3.5,0.29102498292922974,0.3383229672908783,0.0,0.0,,0,0
9218,Building_1,building,3.75,0.31181249022483826,0.36248889565467834,-0.0,0.0,0.19221477210521698,0,0
9218,District,district,3.75,0.31181249022483826,0.36248889565467834,0.0,0.0,,0,0
9219,Building_1,building,4.0,0.3325999975204468,0.3866548240184784,-0.0,0.0,0.19220997393131256,0,0
9219,District,district,4.0,0.3325999975204468,0.3866548240184784,0.0,0.0,,0,0
9220,Building_1,building,3.5,0.29102498292922974,0.3860747516155243,-0.0,0.0,0.19220517575740814,0,0
9220,District,district,3.5,0.29102498292922974,0.3860747516155243,0.0,0.0,,0,0
9221,Building_1,building,3.0,0.24944999814033508,0.3309212327003479,-0.0,0.0,0.19220037758350372,0,0
9221,District,district,3.0,0.24944999814033508,0.3309212327003479,0.0,0.0,,0,0
9222,Building_1,building,3.0,0.24944999814033508,0.3309212327003479,-0.0,0.0,0.1921955794095993,0,0
9222,District,district,3.0,0.24944999814033508,0.3309212327003479,0.0,0.0,,0,0
9223,Building_1,building,3.0,0.24944999814033508,0.3309212327003479,-0.0,0.0,0.19219078123569489,0,0
9223,District,district,3.0,0.24944999814033508,0.3309212327003479,0.0,0.0,,0,0
9224,Building_1,building,3.0,0.2547900080680847,0.2795558571815491,-0.0,0.0,0.19218598306179047,0,0
9224,District,district,3.0,0.2547900080680847,0.2795558571815491,0.0,0.0,,0,0
9225,Building_1,building,2.75,0.23355750739574432,0.2562595307826996,-0.0,0.0,0.19218118488788605,0,0
9225,District,district,2.75,0.23355750739574432,0.2562595307826996,0.0,0.0,,0,0
9226,Building_1,building,2.5,0.21232500672340393,0.2329632043838501,-0.0,0.0,0.19217638671398163,0,0
9226,District,district,2.5,0.21232500672340393,0.2329632043838501,0.0,0.0,,0,0
9227,Building_1,building,2.75,0.23355750739574432,0.2562595307826996,-0.0,0.0,0.1921715885400772,0,0
9227,District,district,2.75,0.23355750739574432,0.2562595307826996,0.0,0.0,,0,0
9228,Building_1,building,2.25,0.19109250605106354,0.17754295468330383,-0.0,0.0,0.1921667903661728,0,0
9228,District,district,2.25,0.19109250605106354,0.17754295468330383,0.0,0.0,,0,0
9229,Building_1,building,2.25,0.19109250605106354,0.17754295468330383,-0.0,0.0,0.19216199219226837,0,0
9229,District,district,2.25,0.19109250605106354,0.17754295468330383,0.0,0.0,,0,0
9230,Building_1,building,2.25,0.19109250605106354,0.17754295468330383,-0.0,0.0,0.19215719401836395,0,0
9230,District,district,2.25,0.19109250605106354,0.17754295468330383,0.0,0.0,,0,0
9231,Building_1,building,2.25,0.19109250605106354,0.17754295468330383,-0.0,0.0,0.19215239584445953,0,0
9231,District,district,2.25,0.19109250605106354,0.17754295468330383,0.0,0.0,,0,0
9232,Building_1,building,2.5,0.21232500672340393,0.19565461575984955,-0.0,0.0,0.19214759767055511,0,0
