month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
1,9,3,,,,,6.0025,0.0,0.0,0.0,2.19625
1,9,3,,,,,6.5475,0.0,0.0,0.0,2.2375
1,9,3,,,,,5.615,0.0,0.0,0.0,2.3425
1,9,3,,,,,5.465,0.0,0.0,0.0,2.39875
1,10,3,,,,,4.115,0.0,0.0,0.0,2.4875
1,10,3,,,,,3.675,0.0,0.0,0.0,2.50125
1,10,3,,,,,4.13,0.0,0.0,0.0,2.5625
1,10,3,,,,,4.7825,0.0,0.0,0.0,2.60125
1,11,3,,,,,6.835,0.0,0.0,0.0,2.4925
1,11,3,,,,,5.5825,0.0,0.0,0.0,2.55625
1,11,3,,,,,3.8,0.0,0.0,0.0,2.52125
1,11,3,,,,,3.93,0.0,0.0,0.0,1.81875
1,12,3,,,,,5.6425,0.0,0.0,0.0,2.4850000000000003
1,12,3,,,,,8.725,0.0,0.0,0.0,2.27125
1,12,3,,,,,5.435,0.0,0.0,0.0,2.1675
1,12,3,,,,,4.5475,0.0,0.0,0.0,2.1037500000000002
1,13,3,,,,,4.225,0.0,0.0,0.0,2.0225
1,13,3,,,,,4.5025,0.0,0.0,0.0,2.045
1,13,3,,,,,7.125,0.0,0.0,0.0,1.88875
1,13,3,,,,,4.4525,0.0,0.0,0.0,1.4
1,14,3,,,,,4.485,0.0,0.0,0.0,1.67375
1,14,3,,,,,4.3625,0.0,0.0,0.0,2.13375
1,14,3,,,,,5.2925,0.0,0.0,0.0,2.19
1,14,3,,,,,3.8875,0.0,0.0,0.0,2.22875
1,15,3,,,,,4.9675,0.0,0.0,0.0,2.3112500000000002
1,15,3,,,,,4.245,0.0,0.0,0.0,2.2762499999999997
1,15,3,,,,,4.22,0.0,0.0,0.0,2.3449999999999998
1,15,3,,,,,4.7425,0.0,0.0,0.0,2.39875
1,16,3,,,,,4.18,0.0,0.0,0.0,2.4875
1,16,3,,,,,4.415,0.0,0.0,0.0,2.50125
1,16,3,,,,,4.6475,0.0,0.0,0.0,2.5625
1,16,3,,,,,6.7675,0.0,0.0,0.0,2.60125
1,17,3,,,,,7.2625,0.0,0.0,0.0,2.4925
1,17,3,,,,,5.1850000000000005,0.0,0.0,0.0,2.55625
1,17,3,,,,,5.33,0.0,0.0,0.0,2.52125
1,17,3,,,,,5.5275,0.0,0.0,0.0,1.81875
1,18,3,,,,,6.48,0.0,0.0,0.0,2.48375
1,18,3,,,,,5.8275,0.0,0.0,0.0,2.2475
1,18,3,,,,,5.755,0.0,0.0,0.0,2.11
1,18,3,,,,,6.75,0.0,0.0,0.0,1.99625
1,19,3,,,,,6.5,0.0,0.0,0.0,1.84
1,19,3,,,,,6.75,0.0,0.0,0.0,1.7075
1,19,3,,,,,7.0,0.0,0.0,0.0,1.32375
1,19,3,,,,,6.5,0.0,0.0,0.0,0.75875
1,20,3,,,,,6.0,0.0,0.0,0.0,0.75625
1,20,3,,,,,5.0,0.0,0.0,0.0,0.5925
1,20,3,,,,,5.0,0.0,0.0,0.0,0.29
1,20,3,,,,,4.5,0.0,0.0,0.0,0.13875
1,21,3,,,,,5.5,0.0,0.0,0.0,0.115
1,21,3,,,,,5.75,0.0,0.0,0.0,0.03875
1,21,3,,,,,4.5,0.0,0.0,0.0,0.0025
1,21,3,,,,,4.5,0.0,0.0,0.0,0.0
1,22,3,,,,,4.0,0.0,0.0,0.0,0.0
1,22,3,,,,,3.75,0.0,0.0,0.0,0.0
1,22,3,,,,,3.75,0.0,0.0,0.0,0.0
1,22,3,,,,,4.0,0.0,0.0,0.0,0.0
1,23,3,,,,,4.0,0.0,0.0,0.0,0.0
1,23,3,,,,,4.0,0.0,0.0,0.0,0.0
1,23,3,,,,,4.0,0.0,0.0,0.0,0.0
1,23,3,,,,,4.25,0.0,0.0,0.0,0.0
1,24,3,,,,,3.75,0.0,0.0,0.0,0.0
1,24,3,,,,,4.0,0.0,0.0,0.0,0.0
1,24,3,,,,,3.5,0.0,0.0,0.0,0.0
1,24,3,,,,,2.75,0.0,0.0,0.0,0.0
1,1,4,,,,,2.75,0.0,0.0,0.0,0.0
1,1,4,,,,,3.0,0.0,0.0,0.0,0.0
1,1,4,,,,,3.0,0.0,0.0,0.0,0.0
1,1,4,,,,,3.0,0.0,0.0,0.0,0.0
1,2,4,,,,,3.25,0.0,0.0,0.0,0.0
1,2,4,,,,,3.0,0.0,0.0,0.0,0.0
1,2,4,,,,,3.25,0.0,0.0,0.0,0.0
1,2,4,,,,,3.75,0.0,0.0,0.0,0.0
1,3,4,,,,,3.75,0.0,0.0,0.0,0.0
1,3,4,,,,,3.75,0.0,0.0,0.0,0.0
1,3,4,,,,,4.0,0.0,0.0,0.0,0.0
1,3,4,,,,,4.0,0.0,0.0,0.0,0.0
1,4,4,,,,,4.5,0.0,0.0,0.0,0.0
1,4,4,,,,,4.0,0.0,0.0,0.0,0.0
1,4,4,,,,,3.75,0.0,0.0,0.0,0.0
1,4,4,,,,,3.75,0.0,0.0,0.0,0.0
1,5,4,,,,,3.5,0.0,0.0,0.0,0.0
1,5,4,,,,,3.0,0.0,0.0,0.0,0.0
1,5,4,,,,,3.0,0.0,0.0,0.0,0.0
1,5,4,,,,,2.5,0.0,0.0,0.0,0.0
1,6,4,,,,,2.75,0.0,0.0,0.0,0.0
1,6,4,,,,,3.75,0.0,0.0,0.0,0.00375
1,6,4,,,,,2.75,0.0,0.0,0.0,0.04625
1,6,4,,,,,3.0,0.0,0.0,0.0,0.0725
1,7,4,,,,,3.5,0.0,0.0,0.0,0.10875
1,7,4,,,,,3.75,0.0,0.0,0.0,0.1625
1,7,4,,,,,4.5,0.0,0.0,0.0,0.2425
1,7,4,,,,,4.25,0.0,0.0,0.0,0.43375
1,8,4,,,,,4.5,0.0,0.0,0.0,0.6925
1,8,4,,,,,4.75,0.0,0.0,0.0,0.82
1,8,4,,,,,4.5,0.0,0.0,0.0,1.21
1,8,4,,,,,5.5,0.0,0.0,0.0,0.6675
1,9,4,,,,,5.75,0.0,0.0,0.0,0.72625
1,9,4,,,,,6.5075,0.0,0.0,0.0,0.71375
1,9,4,,,,,5.5925,0.0,0.0,0.0,1.295
1,9,4,,,,,5.395,0.0,0.0,0.0,1.44
1,10,4,,,,,6.2175,0.0,0.0,0.0,1.435
1,10,4,,,,,5.325,0.0,0.0,0.0,1.48875
1,10,4,,,,,4.735,0.0,0.0,0.0,2.1975
1,10,4,,,,,5.6175,0.0,0.0,0.0,2.4175
1,11,4,,,,,7.385,0.0,0.0,0.0,2.2
1,11,4,,,,,7.64,0.0,0.0,0.0,1.8025
1,11,4,,,,,7.67,0.0,0.0,0.0,2.11125
1,11,4,,,,,8.085,0.0,0.0,0.0,1.21125
1,12,4,,,,,8.2025,0.0,0.0,0.0,0.82375
1,12,4,,,,,6.6775,0.0,0.0,0.0,0.64125
1,12,4,,,,,6.34,0.0,0.0,0.0,0.6475
1,12,4,,,,,6.13,0.0,0.0,0.0,0.80625
1,13,4,,,,,7.37,0.0,0.0,0.0,1.2049999999999998
1,13,4,,,,,6.2275,0.0,0.0,0.0,1.6725
1,13,4,,,,,6.395,0.0,0.0,0.0,1.6012499999999998
1,13,4,,,,,4.835,0.0,0.0,0.0,1.44375
1,14,4,,,,,5.15,0.0,0.0,0.0,1.3575
1,14,4,,,,,6.605,0.0,0.0,0.0,1.15375
1,14,4,,,,,6.2225,0.0,0.0,0.0,1.44375
1,14,4,,,,,4.922499999999999,0.0,0.0,0.0,0.79625
1,15,4,,,,,5.3975,0.0,0.0,0.0,0.78375
1,15,4,,,,,5.025,0.0,0.0,0.0,0.725
1,15,4,,,,,6.2025,0.0,0.0,0.0,1.295
1,15,4,,,,,4.9675,0.0,0.0,0.0,1.44
1,16,4,,,,,5.9425,0.0,0.0,0.0,1.435
1,16,4,,,,,6.77,0.0,0.0,0.0,1.48875
1,16,4,,,,,6.217499999999999,0.0,0.0,0.0,2.1975
1,16,4,,,,,5.27,0.0,0.0,0.0,2.4175
1,17,4,,,,,5.08,0.0,0.0,0.0,2.2
1,17,4,,,,,5.9175,0.0,0.0,0.0,1.8025
1,17,4,,,,,6.2175,0.0,0.0,0.0,2.11125
1,17,4,,,,,7.0075,0.0,0.0,0.0,1.21125
1,18,4,,,,,6.615,0.0,0.0,0.0,0.82375
1,18,4,,,,,8.0225,0.0,0.0,0.0,0.6375
1,18,4,,,,,7.5,0.0,0.0,0.0,0.60125
1,18,4,,,,,7.75,0.0,0.0,0.0,0.73375
1,19,4,,,,,7.25,0.0,0.0,0.0,1.09625
1,19,4,,,,,7.0,0.0,0.0,0.0,1.51
1,19,4,,,,,6.5,0.0,0.0,0.0,1.35875
1,19,4,,,,,6.5,0.0,0.0,0.0,1.01
1,20,4,,,,,6.25,0.0,0.0,0.0,0.665
1,20,4,,,,,5.25,0.0,0.0,0.0,0.33375
1,20,4,,,,,5.5,0.0,0.0,0.0,0.23375
1,20,4,,,,,6.0,0.0,0.0,0.0,0.12875
1,21,4,,,,,5.75,0.0,0.0,0.0,0.0575
1,21,4,,,,,5.5,0.0,0.0,0.0,0.01125
1,21,4,,,,,5.25,0.0,0.0,0.0,0.0
1,21,4,,,,,4.5,0.0,0.0,0.0,0.0
1,22,4,,,,,4.0,0.0,0.0,0.0,0.0
1,22,4,,,,,3.75,0.0,0.0,0.0,0.0
1,22,4,,,,,4.0,0.0,0.0,0.0,0.0
1,22,4,,,,,4.25,0.0,0.0,0.0,0.0
1,23,4,,,,,4.5,0.0,0.0,0.0,0.0
1,23,4,,,,,4.25,0.0,0.0,0.0,0.0
1,23,4,,,,,4.25,0.0,0.0,0.0,0.0
1,23,4,,,,,4.0,0.0,0.0,0.0,0.0
1,24,4,,,,,3.75,0.0,0.0,0.0,0.0
1,24,4,,,,,3.75,0.0,0.0,0.0,0.0
1,24,4,,,,,3.5,0.0,0.0,0.0,0.0
1,24,4,,,,,2.75,0.0,0.0,0.0,0.0
1,1,5,,,,,3.0,0.0,0.0,0.0,0.0
1,1,5,,,,,2.75,0.0,0.0,0.0,0.0
1,1,5,,,,,3.0,0.0,0.0,0.0,0.0
1,1,5,,,,,3.0,0.0,0.0,0.0,0.0
1,2,5,,,,,3.0,0.0,0.0,0.0,0.0
1,2,5,,,,,2.75,0.0,0.0,0.0,0.0
1,2,5,,,,,3.5,0.0,0.0,0.0,0.0
1,2,5,,,,,4.0,0.0,0.0,0.0,0.0
1,3,5,,,,,4.0,0.0,0.0,0.0,0.0
1,3,5,,,,,4.0,0.0,0.0,0.0,0.0
1,3,5,,,,,4.5,0.0,0.0,0.0,0.0
1,3,5,,,,,4.75,0.0,0.0,0.0,0.0
1,4,5,,,,,4.75,0.0,0.0,0.0,0.0
1,4,5,,,,,4.75,0.0,0.0,0.0,0.0
1,4,5,,,,,4.25,0.0,0.0,0.0,0.0
1,4,5,,,,,3.75,0.0,0.0,0.0,0.0
1,5,5,,,,,3.5,0.0,0.0,0.0,0.0
1,5,5,,,,,3.0,0.0,0.0,0.0,0.0
1,5,5,,,,,3.0,0.0,0.0,0.0,0.0
1,5,5,,,,,2.75,0.0,0.0,0.0,0.0
1,6,5,,,,,3.25,0.0,0.0,0.0,0.0
1,6,5,,,,,3.75,0.0,0.0,0.0,0.00125
1,6,5,,,,,3.0,0.0,0.0,0.0,0.02375
1,6,5,,,,,3.0,0.0,0.0,0.0,0.05125
1,7,5,,,,,3.75,0.0,0.0,0.0,0.12
1,7,5,,,,,3.75,0.0,0.0,0.0,0.18
1,7,5,,,,,4.25,0.0,0.0,0.0,0.235
1,7,5,,,,,4.75,0.0,0.0,0.0,0.385
1,8,5,,,,,5.25,0.0,0.0,0.0,0.5625
1,8,5,,,,,8.0,0.0,0.0,0.0,0.56625
1,8,5,,,,,6.75,0.0,0.0,0.0,0.67875
1,8,5,,,,,6.25,0.0,0.0,0.0,0.68125
1,9,5,,,,,6.0,0.0,0.0,0.0,0.72875
1,9,5,,,,,5.7525,0.0,0.0,0.0,0.66125
1,9,5,,,,,5.5475,0.0,0.0,0.0,0.6375
1,9,5,,,,,6.6025,0.0,0.0,0.0,0.6725
1,10,5,,,,,6.49,0.0,0.0,0.0,0.69375
1,10,5,,,,,6.11,0.0,0.0,0.0,0.85
1,10,5,,,,,5.97,0.0,0.0,0.0,0.6775
1,10,5,,,,,7.02,0.0,0.0,0.0,0.615
1,11,5,,,,,6.625,0.0,0.0,0.0,0.70125
1,11,5,,,,,7.1325,0.0,0.0,0.0,0.61875
1,11,5,,,,,7.6075,0.0,0.0,0.0,0.6025
1,11,5,,,,,6.3625,0.0,0.0,0.0,0.49125
1,12,5,,,,,5.9575,0.0,0.0,0.0,0.43125
1,12,5,,,,,6.3225,0.0,0.0,0.0,0.45125
1,12,5,,,,,7.025,0.0,0.0,0.0,0.46
1,12,5,,,,,6.595,0.0,0.0,0.0,0.36625
1,13,5,,,,,6.1375,0.0,0.0,0.0,0.47625
1,13,5,,,,,6.95,0.0,0.0,0.0,0.4575
1,13,5,,,,,6.105,0.0,0.0,0.0,0.4475
1,13,5,,,,,6.23,0.0,0.0,0.0,0.60375
1,14,5,,,,,6.4025,0.0,0.0,0.0,0.7975
1,14,5,,,,,6.4875,0.0,0.0,0.0,0.7775000000000001
1,14,5,,,,,5.705,0.0,0.0,0.0,0.9037499999999999
1,14,5,,,,,5.4825,0.0,0.0,0.0,0.7575000000000001
1,15,5,,,,,5.3625,0.0,0.0,0.0,0.75375
1,15,5,,,,,4.4,0.0,0.0,0.0,0.66875
1,15,5,,,,,4.6225000000000005,0.0,0.0,0.0,0.6375
1,15,5,,,,,4.88,0.0,0.0,0.0,0.6725
1,16,5,,,,,5.7125,0.0,0.0,0.0,0.69375
1,16,5,,,,,6.805,0.0,0.0,0.0,0.85
1,16,5,,,,,7.675,0.0,0.0,0.0,0.6775
1,16,5,,,,,5.9375,0.0,0.0,0.0,0.615
1,17,5,,,,,6.22,0.0,0.0,0.0,0.70125
1,17,5,,,,,7.9225,0.0,0.0,0.0,0.61875
1,17,5,,,,,8.45,0.0,0.0,0.0,0.6025
1,17,5,,,,,8.9025,0.0,0.0,0.0,0.49125
1,18,5,,,,,9.3,0.0,0.0,0.0,0.43125
1,18,5,,,,,8.015,0.0,0.0,0.0,0.45
1,18,5,,,,,7.75,0.0,0.0,0.0,0.43625
1,18,5,,,,,8.0,0.0,0.0,0.0,0.315
1,19,5,,,,,7.5,0.0,0.0,0.0,0.35625
1,19,5,,,,,9.0,0.0,0.0,0.0,0.2775
1,19,5,,,,,8.25,0.0,0.0,0.0,0.2125
1,19,5,,,,,8.25,0.0,0.0,0.0,0.21875
1,20,5,,,,,7.25,0.0,0.0,0.0,0.235
1,20,5,,,,,6.0,0.0,0.0,0.0,0.21125
1,20,5,,,,,5.5,0.0,0.0,0.0,0.225
1,20,5,,,,,6.25,0.0,0.0,0.0,0.07625
1,21,5,,,,,6.0,0.0,0.0,0.0,0.025
1,21,5,,,,,5.75,0.0,0.0,0.0,0.0075
1,21,5,,,,,5.25,0.0,0.0,0.0,0.0
1,21,5,,,,,4.25,0.0,0.0,0.0,0.0
1,22,5,,,,,3.75,0.0,0.0,0.0,0.0
1,22,5,,,,,3.75,0.0,0.0,0.0,0.0
1,22,5,,,,,4.25,0.0,0.0,0.0,0.0
1,22,5,,,,,4.5,0.0,0.0,0.0,0.0
1,23,5,,,,,4.5,0.0,0.0,0.0,0.0
1,23,5,,,,,4.5,0.0,0.0,0.0,0.0
1,23,5,,,,,4.25,0.0,0.0,0.0,0.0
1,23,5,,,,,4.0,0.0,0.0,0.0,0.0
1,24,5,,,,,4.25,0.0,0.0,0.0,0.0
1,24,5,,,,,4.0,0.0,0.0,0.0,0.0
1,24,5,,,,,3.25,0.0,0.0,0.0,0.0
1,24,5,,,,,3.0,0.0,0.0,0.0,0.0
1,1,6,,,,,2.75,0.0,0.0,0.0,0.0
1,1,6,,,,,3.0,0.0,0.0,0.0,0.0
1,1,6,,,,,2.75,0.0,0.0,0.0,0.0
1,1,6,,,,,2.75,0.0,0.0,0.0,0.0
1,2,6,,,,,3.0,0.0,0.0,0.0,0.0
1,2,6,,,,,2.75,0.0,0.0,0.0,0.0
1,2,6,,,,,3.25,0.0,0.0,0.0,0.0
1,2,6,,,,,3.5,0.0,0.0,0.0,0.0
1,3,6,,,,,3.75,0.0,0.0,0.0,0.0
1,3,6,,,,,3.75,0.0,0.0,0.0,0.0
1,3,6,,,,,4.75,0.0,0.0,0.0,0.0
1,3,6,,,,,5.25,0.0,0.0,0.0,0.0
1,4,6,,,,,5.25,0.0,0.0,0.0,0.0
1,4,6,,,,,4.75,0.0,0.0,0.0,0.0
1,4,6,,,,,4.25,0.0,0.0,0.0,0.0
1,4,6,,,,,3.75,0.0,0.0,0.0,0.0
1,5,6,,,,,3.75,0.0,0.0,0.0,0.0
1,5,6,,,,,3.5,0.0,0.0,0.0,0.0
1,5,6,,,,,3.0,0.0,0.0,0.0,0.0
1,5,6,,,,,2.75,0.0,0.0,0.0,0.0
1,6,6,,,,,3.25,0.0,0.0,0.0,0.0
1,6,6,,,,,3.5,0.0,0.0,0.0,0.0
1,6,6,,,,,3.25,0.0,0.0,0.0,0.0325
1,6,6,,,,,3.25,0.0,0.0,0.0,0.11
1,7,6,,,,,3.5,0.0,0.0,0.0,0.15375
1,7,6,,,,,4.0,0.0,0.0,0.0,0.1525
1,7,6,,,,,4.0,0.0,0.0,0.0,0.2025
1,7,6,,,,,4.75,0.0,0.0,0.0,0.34875
1,8,6,,,,,6.0,0.0,0.0,0.0,0.49
1,8,6,,,,,6.25,0.0,0.0,0.0,0.5125
1,8,6,,,,,6.0,0.0,0.0,0.0,0.5025
1,8,6,,,,,6.5,0.0,0.0,0.0,0.63
1,9,6,,,,,5.75,0.0,0.0,0.0,0.7025
1,9,6,,,,,5.5,0.0,0.0,0.0,0.8675
1,9,6,,,,,5.565,0.0,0.0,0.0,0.68
1,9,6,,,,,4.97,0.0,0.0,0.0,1.00875
1,10,6,,,,,4.5575,0.0,0.0,0.0,0.71
1,10,6,,,,,4.055,0.0,0.0,0.0,0.70375
1,10,6,,,,,5.655,0.0,0.0,0.0,0.75
1,10,6,,,,,5.6975,0.0,0.0,0.0,1.3
1,11,6,,,,,3.98,0.0,0.0,0.0,0.955
1,11,6,,,,,4.275,0.0,0.0,0.0,0.80875
1,11,6,,,,,5.255,0.0,0.0,0.0,0.68125
1,11,6,,,,,6.76,0.0,0.0,0.0,0.34
1,12,6,,,,,4.155,0.0,0.0,0.0,0.29875
1,12,6,,,,,4.235,0.0,0.0,0.0,0.14875
1,12,6,,,,,4.11,0.0,0.0,0.0,0.35375
1,12,6,,,,,3.2675,0.0,0.0,0.0,0.39499999999999996
1,13,6,,,,,3.92,0.0,0.0,0.0,0.445
1,13,6,,,,,5.4075,0.0,0.0,0.0,0.4575
1,13,6,,,,,7.0,0.0,0.0,0.0,0.49375
1,13,6,,,,,5.1,0.0,0.0,0.0,0.64125
1,14,6,,,,,4.66,0.0,0.0,0.0,0.65
1,14,6,,,,,4.3675,0.0,0.0,0.0,0.635
1,14,6,,,,,4.1125,0.0,0.0,0.0,0.6074999999999999
1,14,6,,,,,6.68,0.0,0.0,0.0,0.67125
1,15,6,,,,,4.8475,0.0,0.0,0.0,0.71875
1,15,6,,,,,4.7975,0.0,0.0,0.0,0.8675
1,15,6,,,,,4.1425,0.0,0.0,0.0,0.68
1,15,6,,,,,5.32,0.0,0.0,0.0,1.00875
1,16,6,,,,,5.0825,0.0,0.0,0.0,0.71
1,16,6,,,,,4.86,0.0,0.0,0.0,0.70375
1,16,6,,,,,7.0825,0.0,0.0,0.0,0.75
1,16,6,,,,,6.585,0.0,0.0,0.0,1.3
1,17,6,,,,,5.57,0.0,0.0,0.0,0.955
1,17,6,,,,,4.995,0.0,0.0,0.0,0.80875
1,17,6,,,,,5.96,0.0,0.0,0.0,0.68125
1,17,6,,,,,7.3325,0.0,0.0,0.0,0.34
1,18,6,,,,,8.7825,0.0,0.0,0.0,0.29875
1,18,6,,,,,8.75,0.0,0.0,0.0,0.14875
1,18,6,,,,,8.5,0.0,0.0,0.0,0.32125
1,18,6,,,,,7.75,0.0,0.0,0.0,0.285
1,19,6,,,,,9.25,0.0,0.0,0.0,0.29125
1,19,6,,,,,9.25,0.0,0.0,0.0,0.305
1,19,6,,,,,8.0,0.0,0.0,0.0,0.29125
1,19,6,,,,,8.0,0.0,0.0,0.0,0.2925
1,20,6,,,,,6.25,0.0,0.0,0.0,0.16
1,20,6,,,,,6.0,0.0,0.0,0.0,0.1225
1,20,6,,,,,5.75,0.0,0.0,0.0,0.105
1,20,6,,,,,5.25,0.0,0.0,0.0,0.04125
1,21,6,,,,,5.0,0.0,0.0,0.0,0.01625
1,21,6,,,,,5.5,0.0,0.0,0.0,0.0
1,21,6,,,,,5.25,0.0,0.0,0.0,0.0
1,21,6,,,,,4.5,0.0,0.0,0.0,0.0
1,22,6,,,,,3.75,0.0,0.0,0.0,0.0
1,22,6,,,,,3.75,0.0,0.0,0.0,0.0
1,22,6,,,,,4.25,0.0,0.0,0.0,0.0
1,22,6,,,,,4.0,0.0,0.0,0.0,0.0
1,23,6,,,,,4.25,0.0,0.0,0.0,0.0
1,23,6,,,,,4.25,0.0,0.0,0.0,0.0
1,23,6,,,,,4.0,0.0,0.0,0.0,0.0
1,23,6,,,,,4.0,0.0,0.0,0.0,0.0
1,24,6,,,,,4.0,0.0,0.0,0.0,0.0
1,24,6,,,,,4.0,0.0,0.0,0.0,0.0
1,24,6,,,,,3.25,0.0,0.0,0.0,0.0
1,24,6,,,,,3.0,0.0,0.0,0.0,0.0
1,1,7,,,,,2.75,0.0,0.0,0.0,0.0
1,1,7,,,,,3.0,0.0,0.0,0.0,0.0
1,1,7,,,,,3.25,0.0,0.0,0.0,0.0
1,1,7,,,,,3.25,0.0,0.0,0.0,0.0
1,2,7,,,,,3.0,0.0,0.0,0.0,0.0
1,2,7,,,,,2.75,0.0,0.0,0.0,0.0
1,2,7,,,,,3.5,0.0,0.0,0.0,0.0
1,2,7,,,,,3.5,0.0,0.0,0.0,0.0
1,3,7,,,,,3.75,0.0,0.0,0.0,0.0
1,3,7,,,,,4.0,0.0,0.0,0.0,0.0
1,3,7,,,,,4.0,0.0,0.0,0.0,0.0
1,3,7,,,,,4.25,0.0,0.0,0.0,0.0
1,4,7,,,,,4.5,0.0,0.0,0.0,0.0
1,4,7,,,,,4.25,0.0,0.0,0.0,0.0
1,4,7,,,,,3.75,0.0,0.0,0.0,0.0
1,4,7,,,,,3.75,0.0,0.0,0.0,0.0
1,5,7,,,,,3.5,0.0,0.0,0.0,0.0
1,5,7,,,,,2.75,0.0,0.0,0.0,0.0
1,5,7,,,,,3.0,0.0,0.0,0.0,0.0
1,5,7,,,,,2.75,0.0,0.0,0.0,0.0
1,6,7,,,,,2.75,0.0,0.0,0.0,0.0
1,6,7,,,,,3.5,0.0,0.0,0.0,0.0
1,6,7,,,,,3.0,0.0,0.0,0.0,0.0
1,6,7,,,,,3.0,0.0,0.0,0.0,0.005
1,7,7,,,,,3.25,0.0,0.0,0.0,0.045
1,7,7,,,,,4.0,0.0,0.0,0.0,0.04625
1,7,7,,,,,4.0,0.0,0.0,0.0,0.06
1,7,7,,,,,4.0,0.0,0.0,0.0,0.09125
1,8,7,,,,,4.5,0.0,0.0,0.0,0.085
1,8,7,,,,,6.0,0.0,0.0,0.0,0.1125
1,8,7,,,,,6.5,0.0,0.0,0.0,0.24375
1,8,7,,,,,6.25,0.0,0.0,0.0,0.18
1,9,7,,,,,5.75,0.0,0.0,0.0,0.055
1,9,7,,,,,5.5,0.0,0.0,0.0,0.0325
1,9,7,,,,,5.0,0.0,0.0,0.0,0.035
1,9,7,,,,,5.26,0.0,0.0,0.0,0.06
1,10,7,,,,,5.59,0.0,0.0,0.0,0.095
1,10,7,,,,,3.8425,0.0,0.0,0.0,0.1525
1,10,7,,,,,4.12,0.0,0.0,0.0,0.23375
1,10,7,,,,,5.4325,0.0,0.0,0.0,0.23625
1,11,7,,,,,7.17,0.0,0.0,0.0,0.25
1,11,7,,,,,6.225,0.0,0.0,0.0,0.7725
1,11,7,,,,,5.7375,0.0,0.0,0.0,0.76125
1,11,7,,,,,5.86,0.0,0.0,0.0,0.6575
1,12,7,,,,,6.11,0.0,0.0,0.0,0.445
1,12,7,,,,,7.815,0.0,0.0,0.0,0.49
1,12,7,,,,,5.07,0.0,0.0,0.0,0.235
1,12,7,,,,,5.12,0.0,0.0,0.0,0.3325
1,13,7,,,,,5.69,0.0,0.0,0.0,0.39875
1,13,7,,,,,6.805,0.0,0.0,0.0,0.44625000000000004
1,13,7,,,,,7.2175,0.0,0.0,0.0,0.5874999999999999
1,13,7,,,,,4.7225,0.0,0.0,0.0,0.3
1,14,7,,,,,5.75,0.0,0.0,0.0,0.47750000000000004
1,14,7,,,,,6.295,0.0,0.0,0.0,0.5375
1,14,7,,,,,6.0225,0.0,0.0,0.0,0.39
1,14,7,,,,,4.315,0.0,0.0,0.0,0.5775
1,15,7,,,,,4.64,0.0,0.0,0.0,0.17875
1,15,7,,,,,4.48,0.0,0.0,0.0,0.065
1,15,7,,,,,6.47,0.0,0.0,0.0,0.037500000000000006
1,15,7,,,,,3.905,0.0,0.0,0.0,0.06
1,16,7,,,,,3.9575,0.0,0.0,0.0,0.095
1,16,7,,,,,4.55,0.0,0.0,0.0,0.1525
1,16,7,,,,,4.555,0.0,0.0,0.0,0.23375
1,16,7,,,,,4.1675,0.0,0.0,0.0,0.23625
