timestamp,Net Electricity Consumption-kWh,Self Consumption-kWh,Stored energy by community- kWh,Total Solar Generation-kWh,CO2-kg_co2,Price-$
2025-05-21T13:45:00,0.0,0.0,2.557500123977661,-6.237500190734863,0.0,0.0
2025-05-21T14:00:00,0.0,0.0,2.369166374206543,-6.496666431427002,0.0,0.0
2025-05-21T14:15:00,0.0,0.0,2.927500009536743,-6.357500076293945,0.0,0.0
2025-05-21T14:30:00,0.0,0.0,1.4558334350585938,-6.325833320617676,0.0,0.0
2025-05-21T14:45:00,0.0,0.0,2.4783334732055664,-6.273333549499512,0.0,0.0
2025-05-21T15:00:00,0.0,0.0,2.0149998664855957,-6.114999771118164,0.0,0.0
2025-05-21T15:15:00,0.0,0.0,0.41750001907348633,-5.972499847412109,0.0,0.0
2025-05-21T15:30:00,0.0,0.0,2.18500018119812,-5.715000152587891,0.0,0.0
2025-05-21T15:45:00,0.0,0.0,1.2741665840148926,-5.486666679382324,0.0,0.0
2025-05-21T16:00:00,0.0,0.0,1.052499771118164,-5.179999828338623,0.0,0.0
2025-05-21T16:15:00,0.0,0.0,0.44749975204467773,-5.037499904632568,0.0,0.0
2025-05-21T16:30:00,0.0,0.34999990463256836,0.0,-4.822500228881836,0.0,0.0
2025-05-21T16:45:00,0.0,1.246666431427002,0.0,-4.290833473205566,0.0,0.0
2025-05-21T17:00:00,0.0,0.15250015258789062,0.0,-4.420000076293945,0.0,0.0
2025-05-21T17:15:00,0.0,0.0,0.8899998664855957,-4.262499809265137,0.0,0.0
2025-05-21T17:30:00,0.0,0.0,0.6708333492279053,-4.055833339691162,0.0,0.0
2025-05-21T17:45:00,0.0,0.0,0.22249984741210938,-3.819999933242798,0.0,0.0
2025-05-21T18:00:00,0.0,0.2974998950958252,0.0,-3.575000047683716,0.0,0.0
2025-05-21T18:15:00,0.0,0.0,0.27666664123535156,-3.3891665935516357,0.0,0.0
2025-05-21T18:30:00,0.0,0.0,0.01833343505859375,-3.130833387374878,0.0,0.0
2025-05-21T18:45:00,0.0,0.24916672706604004,0.0,-2.8558332920074463,0.0,0.0
2025-05-21T19:00:00,0.0,0.022500038146972656,0.0,-2.575000047683716,0.0,0.0
2025-05-21T19:15:00,0.0,0.7166664600372314,0.0,-2.4033334255218506,0.0,0.0
