timestamp,Net Electricity Consumption-kWh,Non-shiftable Load-kWh,Non-shiftable Load Electricity Consumption-kWh,Energy Production from PV-kWh
2025-02-09T05:30:00,2.74916672706604,2.75,2.75,-0.0008333333535119891
2025-02-09T05:45:00,2.736666679382324,2.75,2.75,-0.013333333656191826
2025-02-09T06:00:00,2.7274999618530273,2.75,2.75,-0.02250000089406967
2025-02-09T06:15:00,2.9691667556762695,3.0,3.0,-0.030833333730697632
2025-02-09T06:30:00,3.9683332443237305,4.0,4.0,-0.03166666626930237
2025-02-09T06:45:00,4.2133331298828125,4.25,4.25,-0.036666665226221085
2025-02-09T07:00:00,4.9633331298828125,5.0,5.0,-0.036666665226221085
2025-02-09T07:15:00,5.2216668128967285,5.25,5.25,-0.028333334252238274
2025-02-09T07:30:00,7.476666450500488,7.5,7.5,-0.023333333432674408
2025-02-09T07:45:00,6.224999904632568,6.25,6.25,-0.02500000037252903
2025-02-09T08:00:00,5.2241668701171875,5.25,5.25,-0.025833332911133766
2025-02-09T08:15:00,5.46999979019165,5.5,5.5,-0.029999999329447746
2025-02-09T08:30:00,5.205833435058594,5.252500057220459,5.252500057220459,-0.046666666865348816
2025-02-09T08:45:00,4.710000038146973,4.789999961853027,4.789999961853027,-0.07999999821186066
2025-02-09T09:00:00,4.740833282470703,4.817500114440918,4.817500114440918,-0.07666666805744171
2025-02-09T09:15:00,4.272500038146973,4.34250020980835,4.34250020980835,-0.07000000029802322
2025-02-09T09:30:00,4.026666641235352,4.09499979019165,4.09499979019165,-0.06833333522081375
2025-02-09T09:45:00,4.0416669845581055,4.110000133514404,4.110000133514404,-0.06833333522081375
2025-02-09T10:00:00,9.279166221618652,9.359999656677246,9.359999656677246,-0.0808333307504654
2025-02-09T10:15:00,6.507500171661377,6.585000038146973,6.585000038146973,-0.07750000059604645
2025-02-09T10:30:00,5.973333358764648,6.070000171661377,6.070000171661377,-0.09666666388511658
2025-02-09T10:45:00,6.496666431427002,6.574999809265137,6.574999809265137,-0.07833333313465118
2025-02-09T11:00:00,7.319999694824219,7.577499866485596,7.577499866485596,-0.2574999928474426
2025-02-09T11:15:00,4.688333511352539,5.340000152587891,5.340000152587891,-0.6516666412353516
2025-02-09T11:30:00,3.7291665077209473,4.137499809265137,4.137499809265137,-0.40833333134651184
2025-02-09T11:45:00,4.0916666984558105,4.449999809265137,4.449999809265137,-0.3583333194255829
2025-02-09T12:00:00,3.5824999809265137,3.9124999046325684,3.9124999046325684,-0.33000001311302185
2025-02-09T12:15:00,4.377500057220459,4.617499828338623,4.617499828338623,-0.23999999463558197
2025-02-09T12:30:00,3.9250001907348633,4.110000133514404,4.110000133514404,-0.1850000023841858
2025-02-09T12:45:00,4.404999732971191,4.59499979019165,4.59499979019165,-0.1899999976158142
2025-02-09T13:00:00,4.648333549499512,4.882500171661377,4.882500171661377,-0.23416666686534882
2025-02-09T13:15:00,5.418333530426025,5.647500038146973,5.647500038146973,-0.2291666716337204
2025-02-09T13:30:00,5.00499963760376,5.21999979019165,5.21999979019165,-0.2150000035762787
